headlines,headline_text
"['nitin', 'gadkari', 'sets', 'target', 'to', 'construct', '60', 'km', 'of', 'highway', 'per', 'day']",nitin gadkari sets target to construct 60 km of highway per day
"['more', 'flexibility', 'for', 'insurers', 'products']",more flexibility for insurers products
"['census', 'in', 'central', 'domain', 'focus', 'on', 'obc', 'subcategories', 'social', 'justice', 'minister']",census in central domain focus on obc subcategories social justice minister
"['mehul', 'choksis', 'wife', 'an', 'active', 'participant', 'abettor', 'in', 'the', 'money', 'laundering', 'case', 'ed']",mehul choksis wife an active participant abettor in the money laundering case ed
"['uddhav', 'thackeray', 'reaches', 'out', 'to', 'independent', 'mlas', 'ahead', 'of', 'rs', 'election']",uddhav thackeray reaches out to independent mlas ahead of rs election
"['wont', 'allow', 'fringe', 'to', 'derail', 'india', 'story']",wont allow fringe to derail india story
"['fdi', 'doesnt', 'reflect', 'indias', 'performance', 'why', 'the', 'deal', 'will', 'have', 'to', 'be', 'sweetened']",fdi doesnt reflect indias performance why the deal will have to be sweetened
"['defence', 'ministry', 'nod', 'for', 'purchase', 'of', 'rs', '76000', 'crore', 'india', 'made', 'equipment']",defence ministry nod for purchase of rs 76000 crore india made equipment
"['militancy', 'is', 'in', 'its', 'last', 'stage', 'and', 'is', 'trying', 'to', 'bounce', 'back', 'says', 'jk', 'lg', 'manoj', 'sinha']",militancy is in its last stage and is trying to bounce back says jk lg manoj sinha
"['enforcement', 'directorate', 'raids', 'satyendar', 'jains', 'home', 'other', 'locations']",enforcement directorate raids satyendar jains home other locations
"['moosewala', 'killing', 'punjab', 'police', 'nabs', 'third', 'suspect', 'from', 'haryana']",moosewala killing punjab police nabs third suspect from haryana
"['how', 'to', 'bump', 'up', 'indian', 'tourism', '101']",how to bump up indian tourism 101
"['trust', 'based', 'marketing']",trust based marketing
"['govt', 'may', 'send', 'fresh', 'reference', 'to', 'trai', 'to', 'chalk', 'out', '28', 'ghz', 'roadmap']",govt may send fresh reference to trai to chalk out 28 ghz roadmap
"['unrockable', 'unshockable']",unrockable unshockable
"['office', 'supply', 'in', 'micro', 'markets', 'set', 'to', 'surge', 'as', 'demand', 'soars']",office supply in micro markets set to surge as demand soars
"['zomato', 'likely', 'to', 'sign', 'blinkit', 'deal', 'on', 'june', '17']",zomato likely to sign blinkit deal on june 17
"['india', 'poland', 'sign', 'legal', 'help', 'treaty', 'on', 'criminal', 'matters']",india poland sign legal help treaty on criminal matters
"['view', 'credibility', 'of', 'wto', 'rests', 'on', 'whether', 'the', 'more', 'powerful', 'member', 'states', 'can', 'rise', 'to', 'the', 'occasion', 'in', 'geneva']",view credibility of wto rests on whether the more powerful member states can rise to the occasion in geneva
"['fm', 'nirmala', 'sitharaman', 'to', 'launch', 'single', 'nodal', 'agency', 'dashboard', 'on', 'tuesday']",fm nirmala sitharaman to launch single nodal agency dashboard on tuesday
"['yes', 'banks', 'insolvency', 'petition', 'against', 'radius', 'infra', 'admitted']",yes banks insolvency petition against radius infra admitted
"['some', 'elements', 'across', 'border', 'trying', 'to', 'disturb', 'peace', 'in', 'j', 'k', 'lg', 'sinha']",some elements across border trying to disturb peace in j k lg sinha
"['pakistani', 'militant', 'killed', 'in', 'encounter', 'in', 'j', 'ks', 'baramulla']",pakistani militant killed in encounter in j ks baramulla
"['fm', 'nirmala', 'sitharaman', 'intervenes', 'after', 'covid', 'orphan', 'gets', 'notices', 'on', 'rs', '29l', 'loan']",fm nirmala sitharaman intervenes after covid orphan gets notices on rs 29l loan
"['rahul', 'writes', 'to', 'vaishnaw', 'over', 'delay', 'in', 'nilambur', 'nanjangud', 'mysuru', 'railway', 'project']",rahul writes to vaishnaw over delay in nilambur nanjangud mysuru railway project
"['ftas', 'with', 'uae', 'australia', 'to', 'boost', 'exports', 'says', 'mos', 'for', 'commerce', 'and', 'industry', 'anupriya', 'patel']",ftas with uae australia to boost exports says mos for commerce and industry anupriya patel
"['who', 'outlines', 'five', 'preventive', 'measures', 'to', 'stop', 'human', 'to', 'human', 'monkeypox', 'transmission']",who outlines five preventive measures to stop human to human monkeypox transmission
"['saudi', 'arabia', 'condemns', 'controversial', 'remarks', 'of', 'bjp', 'leader', 'against', 'prophet']",saudi arabia condemns controversial remarks of bjp leader against prophet
"['citigroup', 'plans', 'to', 'hire', '4000', 'tech', 'staff', 'to', 'tap', 'into', 'digital', 'explosion']",citigroup plans to hire 4000 tech staff to tap into digital explosion
"['left', 'wing', 'extremist', 'kurdish', 'mp', 'warns', 'sweden', 'on', 'compromise', 'with', 'turkey', 'regarding', 'nato']",left wing extremist kurdish mp warns sweden on compromise with turkey regarding nato
"['max', 'estates', 'acquires', '10', 'acre', 'land', 'in', 'noida', 'for', 'rs', '306', 'crore']",max estates acquires 10 acre land in noida for rs 306 crore
