headlines,headline_text
"['the', 'triple', 'bottom', 'line', 'is', 'better', 'than', 'esg', 'to', 'measure', 'a', 'companys', 'financial', 'environmental', 'and', 'social', 'performance']",the triple bottom line is better than esg to measure a companys financial environmental and social performance
"['ev', 'volumes', 'are', 'tripling', 'in', 'a', 'year', 'india', 'has', 'a', 'big', 'potential', 'for', 'evs', 'we', 'will', 'be', 'there', 'ashwini', 'gupta', 'coo', 'of', 'nissan', 'motor', 'corporation']",ev volumes are tripling in a year india has a big potential for evs we will be there ashwini gupta coo of nissan motor corporation
"['view', 'fed', 'action', 'has', 'implications', 'for', 'indias', 'budget', 'like', 'gois', 'borrowing', 'costs', 'going', 'up']",view fed action has implications for indias budget like gois borrowing costs going up
"['will', 'the', 'maharaja', 'fly', 'business', 'class']",will the maharaja fly business class
"['acting', 'in', 'uncertainty']",acting in uncertainty
"['disruptive', 'fintech', 'is', 'dead', 'long', 'live', 'bank', 'fintech', 'collaboration']",disruptive fintech is dead long live bank fintech collaboration
"['price', 'rise', 'a', 'worry', 'think', 'of', 'the', 'umaibo']",price rise a worry think of the umaibo
"['balance', 'ssf', 'worries', 'with', 'a', 'pass', 'through']",balance ssf worries with a pass through
"['world', 'changed', 'for', 'better', 'as', 'india', 'became', 'inclusive', 'secular', 'pluralistic', 'republic', 'on', 'jan', '26', '1950', 'ny', 'gov']",world changed for better as india became inclusive secular pluralistic republic on jan 26 1950 ny gov
"['rahul', 'gandhi', 'failed', 'in', 'fulfilling', 'promises', 'made', 'to', 'people', 'of', 'punjab', '5', 'years', 'ago', 'arvind', 'kejriwal']",rahul gandhi failed in fulfilling promises made to people of punjab 5 years ago arvind kejriwal
"['anil', 'deshmukh', 'seeks', 'bail', 'in', 'money', 'laundering', 'case']",anil deshmukh seeks bail in money laundering case
"['coforge', 'q3', 'results', 'profit', 'jumps', 'over', '50', 'to', 'rs', '184', 'cr']",coforge q3 results profit jumps over 50 to rs 184 cr
"['veteran', 'bengali', 'singer', 'sandhya', 'mukherjee', 'admitted', 'to', 'sskm', 'hospital']",veteran bengali singer sandhya mukherjee admitted to sskm hospital
"['reduce', 'tax', 'on', 'bidis', 'keep', 'it', 'out', 'of', 'purview', 'of', 'proposed', 'changes', 'in', 'cotpa', 'sjm']",reduce tax on bidis keep it out of purview of proposed changes in cotpa sjm
"['bulli', 'bai', 'app', 'case', 'mumbai', 'court', 'sends', 'neeraj', 'bishnoi', 'to', 'police', 'custody', 'till', 'january', '31']",bulli bai app case mumbai court sends neeraj bishnoi to police custody till january 31
"['tatas', 'to', 'ensure', 'smartly', 'dressed', 'cabin', 'crew', 'better', 'on', 'time', 'performance', 'enhanced', 'meals', 'at', 'air', 'india']",tatas to ensure smartly dressed cabin crew better on time performance enhanced meals at air india
"['rail', 'recruitment', 'protest', 'call', 'for', 'bihar', 'bandh', 'tomorrow']",rail recruitment protest call for bihar bandh tomorrow
"['amazon', 'says', 'future', 'retail', 'directors', 'acting', 'at', 'behest', 'of', 'promoters']",amazon says future retail directors acting at behest of promoters
"['delhi', 'records', '4291', 'covid', '19', 'cases', '34', 'deaths']",delhi records 4291 covid 19 cases 34 deaths
"['covid', 'curbs', 'extended', 'till', 'feb', '28', 'as', 'positivity', 'rate', 'in', '407', 'districts', 'still', 'above', '10', 'says', 'mha']",covid curbs extended till feb 28 as positivity rate in 407 districts still above 10 says mha
"['mapmyindia', 'q3', 'results', 'net', 'profit', 'declines', '14', 'to', 'rs', '18', 'cr']",mapmyindia q3 results net profit declines 14 to rs 18 cr
"['mumbais', 'covid', '19', 'cases', 'drop', 'to', '1384', '12', 'die', 'active', 'tally', 'below', '20000']",mumbais covid 19 cases drop to 1384 12 die active tally below 20000
"['passengers', 'to', 'be', 'told', 'about', 'tatas', 'takeover', 'of', 'air', 'india', 'during', 'in', 'flight', 'announcements', 'on', 'friday']",passengers to be told about tatas takeover of air india during in flight announcements on friday
"['restaurateurs', 'welcome', 'easing', 'of', 'curbs', 'in', 'delhi']",restaurateurs welcome easing of curbs in delhi
"['indias', 'strategic', 'partnership', 'with', 'france', 'is', 'a', 'visible', 'partnership', 'jaishankar']",indias strategic partnership with france is a visible partnership jaishankar
"['95', 'of', 'indias', 'adult', 'population', 'given', 'first', 'dose', 'of', 'covid', 'vaccine', '74', 'fully', 'inoculated', 'health', 'ministry']",95 of indias adult population given first dose of covid vaccine 74 fully inoculated health ministry
"['96', 'pc', 'pmc', 'bank', 'depositors', 'to', 'be', 'paid', 'upfront', 'unity', 'sfb']",96 pc pmc bank depositors to be paid upfront unity sfb
"['chalet', 'hotels', 'posts', 'revenues', 'of', 'rs', '164', 'cr', 'for', 'december', 'quarter', 'losses', 'at', 'rs', '14', '3', 'cr']",chalet hotels posts revenues of rs 164 cr for december quarter losses at rs 14 3 cr
"['tension', 'along', 'the', 'assam', 'arunachal', 'pradesh', 'border', 'at', 'gogamukh', 'in', 'dhemaji', 'district']",tension along the assam arunachal pradesh border at gogamukh in dhemaji district
