headlines,headline_text
"['life', 'has', 'no', 'purpose']",life has no purpose
"['shed', 'light', 'on', 'whos', 'delay', 'on', 'covaxin']",shed light on whos delay on covaxin
"['vijay', 'shekhar', 'sharma', 'is', 'set', 'to', 'hike', 'stake', 'in', 'paytms', 'insurance', 'business']",vijay shekhar sharma is set to hike stake in paytms insurance business
"['india', 'asean', 'decide', 'to', 'ensure', 'freedom', 'of', 'navigation', 'in', 'south', 'china', 'sea']",india asean decide to ensure freedom of navigation in south china sea
"['cil', 'has', 'stepped', 'up', 'coal', 'supply', 'to', 'meet', 'increased', 'demand', 'of', 'power', 'sector', 'pralhad', 'joshi']",cil has stepped up coal supply to meet increased demand of power sector pralhad joshi
"['view', 'a', '3', 'point', 'guide', 'for', 'modi', 'govt', 'to', 'make', 'its', 'privatisation', 'plan', 'less', 'bumpy']",view a 3 point guide for modi govt to make its privatisation plan less bumpy
"['view', 'state', 'level', 'taxes', 'explain', 'the', 'wide', 'variations', 'in', 'fuel', 'prices', 'across', 'india']",view state level taxes explain the wide variations in fuel prices across india
"['natco', 'pharma', 'hetero', 'seek', 'marketing', 'authorisation', 'for', 'anti', 'covid', 'drug', 'molnupiravir']",natco pharma hetero seek marketing authorisation for anti covid drug molnupiravir
"['west', 'bengal', 'school', 'reopening', 'education', 'department', 'drafts', 'sop', 'awaits', 'nod', 'from', 'secretariat']",west bengal school reopening education department drafts sop awaits nod from secretariat
"['travel', 'cos', 'expect', 'more', 'nations', 'to', 'accept', 'covaxin']",travel cos expect more nations to accept covaxin
"['indigo', 'net', 'loss', 'widens', 'but', 'says', 'demand', 'better']",indigo net loss widens but says demand better
"['wankhedes', 'wife', 'redkar', 'seeks', 'sena', 'justice']",wankhedes wife redkar seeks sena justice
"['over', '104', 'crore', 'covid', '19', 'vaccine', 'doses', 'administered', 'in', 'india', 'so', 'far']",over 104 crore covid 19 vaccine doses administered in india so far
"['supreme', 'court', 'starts', 'hearing', 'plea', 'against', 'fcra', 'changes']",supreme court starts hearing plea against fcra changes
"['a', 'welcome', 'judicial', 'move', 'by', 'the', 'court']",a welcome judicial move by the court
"['zydus', 'wellness', 'posts', 'rs', '21', 'crore', 'profit', 'in', 'q2', 'on', 'robust', 'sales']",zydus wellness posts rs 21 crore profit in q2 on robust sales
"['the', 'degree', 'of', 'change', 'businesses', 'face', 'by', 'moving', 'to', 'net', 'zero', 'is', 'comparable', 'to', 'the', 'industrial', 'revolution', 'eric', 'beinhocker', 'oxford', 'university']",the degree of change businesses face by moving to net zero is comparable to the industrial revolution eric beinhocker oxford university
"['facebook', 'india', 'under', 'scrutiny', 'paytm', 'eyes', '20', 'b', 'valuation', 'in', 'ipo']",facebook india under scrutiny paytm eyes 20 b valuation in ipo
"['india', 'proposes', 'reciprocal', 'vaccine', 'certification', 'mechanism', 'to', 'its', 'partners', 'harsh', 'vardhan', 'shringla']",india proposes reciprocal vaccine certification mechanism to its partners harsh vardhan shringla
"['deuba', 'led', 'nepal', 'govt', 'recommends', 'veteran', 'diplomat', 'shanker', 'sharma', 'as', 'new', 'ambassador', 'to', 'india']",deuba led nepal govt recommends veteran diplomat shanker sharma as new ambassador to india
"['bombay', 'high', 'court', 'quashes', 'cheating', 'proceedings', 'initiated', 'against', 'amazon', 'india', 'head']",bombay high court quashes cheating proceedings initiated against amazon india head
"['congress', 'to', 'make', 'announcement', 'soon', 'in', 'primary', 'teachers', 'interest', 'in', 'up', 'priyanka', 'gandhi', 'vadra']",congress to make announcement soon in primary teachers interest in up priyanka gandhi vadra
"['cant', 'say', 'delhi', 'has', 'attained', 'herd', 'immunity', 'people', 'shouldnt', 'let', 'their', 'guard', 'down', 'experts']",cant say delhi has attained herd immunity people shouldnt let their guard down experts
"['cheque', 'issued', 'as', 'security', 'for', 'financial', 'deal', 'cannot', 'be', 'considered', 'as', 'worthless', 'piece', 'of', 'paper', 'sc']",cheque issued as security for financial deal cannot be considered as worthless piece of paper sc
"['motilal', 'oswal', 'q2', 'results', 'co', 'logs', 'best', 'ever', 'quarterly', 'net', 'profit', 'at', 'rs', '536', 'cr']",motilal oswal q2 results co logs best ever quarterly net profit at rs 536 cr
"['live', 'in', 'relations', 'part', 'and', 'parcel', 'of', 'life', 'now', 'allahabad', 'hc']",live in relations part and parcel of life now allahabad hc
"['bajaj', 'enfield', 'and', 'tvs', 'are', 'champions', 'my', 'bet', 'is', 'on', 'bet', 'rajiv', 'bajaj']",bajaj enfield and tvs are champions my bet is on bet rajiv bajaj
"['tata', 'consumer', 'products', 'to', 'transfer', 'its', 'tea', 'chain', 'to', 'ihcl']",tata consumer products to transfer its tea chain to ihcl
"['govt', 'gets', 'rs', '413', 'crore', 'as', 'dividend', 'from', '5', 'cpses']",govt gets rs 413 crore as dividend from 5 cpses
"['channi', 'meets', 'rahul', 'after', 'amarinders', 'announcement', 'on', 'floating', 'his', 'own', 'political', 'party']",channi meets rahul after amarinders announcement on floating his own political party
"['india', 'well', 'on', 'its', 'way', 'to', 'meet', 'ndc', 'commitments', 'harsh', 'vardhan', 'shringla']",india well on its way to meet ndc commitments harsh vardhan shringla
"['telemedicine', 'is', 'no', 'longer', 'an', 'option', 'but', 'necessity', 'jitendra', 'singh']",telemedicine is no longer an option but necessity jitendra singh
"['investment', 'in', 'healthcare', 'should', 'not', 'be', 'considered', 'as', 'expenditure', 'dr', 'soumya', 'swaminathan']",investment in healthcare should not be considered as expenditure dr soumya swaminathan
"['rs', '160', 'cr', 'released', 'for', 'providing', 'assistance', 'to', 'nearly', '5', 'lakh', 'flood', 'affected', 'farmers', 'up', 'govt']",rs 160 cr released for providing assistance to nearly 5 lakh flood affected farmers up govt
"['government', 'seeks', 'details', 'of', 'facebooks', 'algorithms', 'processes', 'amid', 'hate', 'speech', 'allegations', 'sources']",government seeks details of facebooks algorithms processes amid hate speech allegations sources
"['sorry', 'fans', 'vicky', 'kaushal', 'katrina', 'kaif', 'not', 'getting', 'married', 'anytime', 'soon']",sorry fans vicky kaushal katrina kaif not getting married anytime soon
"['trade', 'setup', 'nifty', 'likely', 'to', 'see', 'technical', 'pullback', 'key', '18k', 'level', 'to', 'act', 'as', 'resistance', 'point']",trade setup nifty likely to see technical pullback key 18k level to act as resistance point
"['coast', 'guards', 'offshore', 'patrol', 'vessel', 'sarthak', 'commissioned', 'in', 'goa']",coast guards offshore patrol vessel sarthak commissioned in goa
"['invesco', 'challenges', 'bombay', 'high', 'court', 'order', 'in', 'zee', 'matter']",invesco challenges bombay high court order in zee matter
"['multiples', 'backed', 'vastu', 'housing', 'finance', 'raising', 'about', '200', 'million', 'from', 'a', 'consortium', 'of', 'investors']",multiples backed vastu housing finance raising about 200 million from a consortium of investors
"['sc', 'says', 'firecracker', 'ban', 'not', 'against', 'any', 'community']",sc says firecracker ban not against any community
"['ahead', 'of', 'market', '12', 'things', 'that', 'will', 'decide', 'stock', 'action', 'on', 'friday']",ahead of market 12 things that will decide stock action on friday
"['modi', 'government', 'making', 'coastal', 'security', 'impenetrable', 'amit', 'shah']",modi government making coastal security impenetrable amit shah
"['wwe', 'inks', 'deal', 'with', 'fox', 'and', 'bento', 'box', 'to', 'launch', 'nft', 'marketplace']",wwe inks deal with fox and bento box to launch nft marketplace
"['mansukh', 'mandaviya', 'launches', '6th', 'edition', 'of', 'national', 'formulary', 'of', 'india', 'to', 'promote', 'rational', 'use', 'of', 'medicines']",mansukh mandaviya launches 6th edition of national formulary of india to promote rational use of medicines
"['nokia', 'sales', 'in', 'india', 'fall', '6', 'in', 'september', 'quarter']",nokia sales in india fall 6 in september quarter
"['we', 'trust', 'indian', 'industry', 'bharat', 'biotech', 'has', 'been', 'submitting', 'data', 'regularly', 'very', 'quickly', 'who', 'official', 'on', 'covaxin', 'eul']",we trust indian industry bharat biotech has been submitting data regularly very quickly who official on covaxin eul
"['pollution', 'dominates', 'indias', 'climate', 'worries', 'global', 'study', 'finds']",pollution dominates indias climate worries global study finds
"['amid', 'allegations', 'against', 'ncb', 'official', 'wankhede', 'his', 'wife', 'seeks', 'support', 'from', 'maha', 'cm']",amid allegations against ncb official wankhede his wife seeks support from maha cm
"['law', 'secretary', 'lays', 'groundwork', 'for', 'sco', 'meeting', 'of', 'prosecutors', 'general']",law secretary lays groundwork for sco meeting of prosecutors general
"['india', 'has', 'potential', 'to', 'become', 'international', 'health', 'tourism', 'hub', 'mansukh', 'mandaviya']",india has potential to become international health tourism hub mansukh mandaviya
"['spread', 'of', 'terrorism', 'in', 'africa', 'matter', 'of', 'serious', 'concern', 's', 'jaishankar']",spread of terrorism in africa matter of serious concern s jaishankar
"['entire', 'country', 'agrees', 'with', 'kishors', 'comments', 'that', 'bjp', 'not', 'going', 'anywhere', 'bjp']",entire country agrees with kishors comments that bjp not going anywhere bjp
"['youtube', 'is', 'the', 'most', 'used', 'social', 'media', 'platforms', 'by', 'influencers', 'in', 'india', 'anytag', 'report']",youtube is the most used social media platforms by influencers in india anytag report
"['government', 'appoints', 'tourism', 'officers', 'in', '20', 'missions', 'abroad']",government appoints tourism officers in 20 missions abroad
"['india', 'not', 'for', 'starting', 'conflicts', 'but', 'always', 'ready', 'to', 'face', 'challenges', 'rajnath', 'singh']",india not for starting conflicts but always ready to face challenges rajnath singh
"['day', 'trading', 'guide', '2', 'stock', 'recommendations', 'for', 'friday']",day trading guide 2 stock recommendations for friday
"['supreme', 'court', 'allows', 'new', 'board', 'of', 'unitech', 'to', 'appoint', 'pmcs', 'for', 'completion', 'of', 'stalled', 'projects']",supreme court allows new board of unitech to appoint pmcs for completion of stalled projects
"['new', 'land', 'border', 'law', 'will', 'not', 'affect', 'existing', 'border', 'treaties', 'china']",new land border law will not affect existing border treaties china
"['pollution', 'dominates', 'indias', 'climate', 'worries', 'global', 'study', 'finds']",pollution dominates indias climate worries global study finds
"['up', 'government', 'lifts', 'bar', 'on', 'promotion', 'of', 'associate', 'professors', 'of', 'state', 'run', 'colleges']",up government lifts bar on promotion of associate professors of state run colleges
"['unctad', 'calls', 'for', 'climate', 'waiver', 'peace', 'clause', 'for', 'developing', 'nations', 'trade', 'related', 'green', 'measures']",unctad calls for climate waiver peace clause for developing nations trade related green measures
"['coca', 'cola', 'logs', '6', 'pc', 'unit', 'case', 'volume', 'growth', 'in', 'q3', 'on', 'better', 'sales', 'in', 'india', 'other', 'emerging', 'markets']",coca cola logs 6 pc unit case volume growth in q3 on better sales in india other emerging markets
"['extortion', 'attempt', 'in', 'drugs', 'on', 'cruise', 'ship', 'case', 'ncb', 'witness', 'sail', 'appears', 'before', 'police', 'for', 'third', 'time']",extortion attempt in drugs on cruise ship case ncb witness sail appears before police for third time
"['jk', 'admin', 'approves', 'transfer', 'of', '65', '5', 'acres', 'of', 'state', 'land', 'to', 'crpf', 'in', 'southern', 'kashmir']",jk admin approves transfer of 65 5 acres of state land to crpf in southern kashmir
"['continued', 'denial', 'of', 'representation', 'of', 'african', 'states', 'in', 'permanent', 'unsc', 'membership', 'is', 'blot', 'on', 'collective', 'credibility', 'of', 'un', 'body', 'jaishankar']",continued denial of representation of african states in permanent unsc membership is blot on collective credibility of un body jaishankar
"['delhi', 'police', 'urge', 'court', 'to', 'award', 'life', 'term', 'to', 'sushil', 'gopal', 'ansal', 'in', 'evidence', 'tampering', 'case']",delhi police urge court to award life term to sushil gopal ansal in evidence tampering case
"['government', 'invites', 'applications', 'for', 'members', 'in', 'national', 'consumer', 'and', 'disputes', 'redressal', 'commission']",government invites applications for members in national consumer and disputes redressal commission
"['smartphone', 'shipment', 'dips', '2', 'to', '52', 'million', 'units', 'in', 'september', 'qtr', 'counterpoint']",smartphone shipment dips 2 to 52 million units in september qtr counterpoint
"['power', 'ministry', 'revises', 'terms', 'of', 'reference', 'of', 'nct', 'to', 'fast', 'track', 'planning', 'approval', 'of', 'power', 'transmission', 'projects']",power ministry revises terms of reference of nct to fast track planning approval of power transmission projects
"['wazirx', 'rides', 'the', 'shiba', 'inu', 'wave', 'records', 'highest', 'daily', 'trading', 'volume']",wazirx rides the shiba inu wave records highest daily trading volume
"['hero', 'motors', 'yamaha', 'form', 'jv', 'to', 'produce', 'e', 'cycle', 'drive', 'motors']",hero motors yamaha form jv to produce e cycle drive motors
"['appointment', 'of', 'judges', 'picked', 'up', 'pace', 'due', 'to', 'harmonious', 'relationship', 'between', 'govt', 'judiciary', 'kiren', 'rijiju']",appointment of judges picked up pace due to harmonious relationship between govt judiciary kiren rijiju
"['sc', 'allows', 'govt', 'appeal', 'against', 'giving', 'airtel', 'rs', '923', 'cr', 'as', 'gst', 'refund']",sc allows govt appeal against giving airtel rs 923 cr as gst refund
"['gold', 'jumps', 'rs', '112', 'silver', 'declines', 'to', 'rs', '63767']",gold jumps rs 112 silver declines to rs 63767
"['bjp', 'wont', 'go', 'anywhere', 'for', 'next', 'many', 'decades', 'says', 'prashant', 'kishor', 'takes', 'swipe', 'at', 'rahul', 'gandhi']",bjp wont go anywhere for next many decades says prashant kishor takes swipe at rahul gandhi
"['tata', 'motors', 'developing', 'range', 'of', 'small', 'electric', 'commercial', 'vehicles']",tata motors developing range of small electric commercial vehicles
"['mamata', 'banerjee', 'to', 'embark', 'on', 'a', 'visit', 'to', 'goa', 'starting', 'from', 'october', '28']",mamata banerjee to embark on a visit to goa starting from october 28
"['wankhede', 'family', 'followed', 'islam', 'ncb', 'officers', 'ex', 'father', 'in', 'law']",wankhede family followed islam ncb officers ex father in law
"['it', 'ministry', 'to', 'issue', 'faqs', 'on', 'intermediary', 'guidelines', 'soon', 'sources']",it ministry to issue faqs on intermediary guidelines soon sources
"['india', 'adb', 'sign', 'usd', '251', 'mn', 'loan', 'for', 'urban', 'flood', 'management', 'in', 'chennai']",india adb sign usd 251 mn loan for urban flood management in chennai
"['sc', 'permits', 'nta', 'to', 'declare', 'results', 'of', 'neet', '2021', 'for', 'admissions', 'in', 'ug', 'medical', 'courses']",sc permits nta to declare results of neet 2021 for admissions in ug medical courses
"['indias', 'gold', 'consumption', 'could', 'jump', 'to', '600', 'tonnes', 'in', '2021', 'world', 'gold', 'council']",indias gold consumption could jump to 600 tonnes in 2021 world gold council
"['sc', 'to', 'hear', 'on', 'november', '16', 'batch', 'of', 'pleas', 'challenging', 'obc', 'ews', 'quota', 'in', 'neet']",sc to hear on november 16 batch of pleas challenging obc ews quota in neet
"['ex', 'cag', 'vinod', 'rai', 'tenders', 'apology', 'to', 'congress', 'leader', 'sanjay', 'nirupam', 'over', 'remarks', 'against', 'him']",ex cag vinod rai tenders apology to congress leader sanjay nirupam over remarks against him
"['adani', 'green', 'energy', 'q2fy22', 'net', 'profit', 'jumps', 'on', 'new', 'capacity']",adani green energy q2fy22 net profit jumps on new capacity
"['us', 'conducted', 'over', '2000', 'spying', 'missions', 'on', 'china', 'increases', 'risk', 'of', 'gunfire', 'pla', 'researcher', 'claims']",us conducted over 2000 spying missions on china increases risk of gunfire pla researcher claims
"['oyo', 'elevates', 'ankit', 'gupta', 'as', 'ceo', 'of', 'franchise', 'and', 'frontier', 'business', 'in', 'india']",oyo elevates ankit gupta as ceo of franchise and frontier business in india
"['bail', 'for', 'aryan', 'khan', 'bollywood', 'twitter', 'reacts', 'as', 'a', 'father', 'i', 'am', 'relieved', 'tweets', 'madhavan']",bail for aryan khan bollywood twitter reacts as a father i am relieved tweets madhavan
"['post', 'covid', 'compliance', 'audits', 'by', 'supreme', 'audit', 'institutions', 'helped', 'improve', 'pandemic', 'management', 'cag', 'girish', 'chandra', 'murmu']",post covid compliance audits by supreme audit institutions helped improve pandemic management cag girish chandra murmu
"['retain', 'uniform', 'basic', 'customs', 'duty', 'of', '10', 'on', 'agrichemicals', 'in', 'upcoming', 'budget', 'croplife', 'india']",retain uniform basic customs duty of 10 on agrichemicals in upcoming budget croplife india
"['congress', 'limited', 'to', 'twitter', 'space', 'not', 'bothered', 'about', 'building', 'strong', 'oppn', 'alliance', 'tmc', 'mouthpiece']",congress limited to twitter space not bothered about building strong oppn alliance tmc mouthpiece
"['dearth', 'of', 'special', 'teachers', 'who', 'alone', 'can', 'impart', 'education', 'training', 'to', 'cwsn', 'supreme', 'court']",dearth of special teachers who alone can impart education training to cwsn supreme court
"['kerala', 'tamil', 'nadu', 'telangana', 'emerge', 'toppers', 'in', 'governance', 'performance', 'pac', 'study']",kerala tamil nadu telangana emerge toppers in governance performance pac study
"['india', 'proposes', 'reciprocal', 'vaccine', 'certification', 'mechanism', 'to', 'its', 'partners', 'foreign', 'secretary', 'shringla']",india proposes reciprocal vaccine certification mechanism to its partners foreign secretary shringla
