headlines,headline_text
"['focus', 'on', 'inducting', 'indigenous', 'weapons', 'army', 'chief']",focus on inducting indigenous weapons army chief
"['purplle', 'group', 'raises', 'rs', '1000', 'crore', 'from', 'abu', 'dhabi', 'investment', 'authority', 'arm', 'others']",purplle group raises rs 1000 crore from abu dhabi investment authority arm others
"['integrate', 'and', 'mainstream', 'african', 'continent', 'into', 'the', 'g20', 'system', 'experts']",integrate and mainstream african continent into the g20 system experts
"['am', 'green', 'sjvn', 'arm', 'ink', 'mou', 'for', 'supply', 'and', 'sourcing', 'of', 'green', 'energy']",am green sjvn arm ink mou for supply and sourcing of green energy
"['natasa', 'stankovic', 'continues', 'to', 'evade', 'congratulating', 'hardik', 'pandya', 'on', 't20', 'victory', 'shares', 'chic', 'look', 'on', 'instagram']",natasa stankovic continues to evade congratulating hardik pandya on t20 victory shares chic look on instagram
"['easier', 'reporting', 'faster', 'justice', 'now', 'union', 'home', 'minister', 'amit', 'shah']",easier reporting faster justice now union home minister amit shah
"['parva', 'by', 's', 'l', 'bhyrappa']",parva by s l bhyrappa
"['neet', 'controversy', 'education', 'reforms', 'need', 'to', 'tackle', 'the', 'how', 'not', 'just', 'what', 'and', 'why']",neet controversy education reforms need to tackle the how not just what and why
"['andrew', 'jury', 'cause', 'of', 'death', 'how', 'did', '33', 'year', 'old', 'mafs', 'nz', 'new', 'zealand', 'reality', 'star', 'die', 'at', 'auckland', 'jail']",andrew jury cause of death how did 33 year old mafs nz new zealand reality star die at auckland jail
"['the', 'bear', 'season', '4', 'heres', 'a', 'list', 'of', 'potential', 'romances', 'in', 'the', 'upcoming', 'chapter']",the bear season 4 heres a list of potential romances in the upcoming chapter
"['andhra', 'pradesh', 'deputy', 'cm', 'pawan', 'kalyan', 'refuses', 'to', 'take', 'salary', 'citing', 'lack', 'of', 'funds']",andhra pradesh deputy cm pawan kalyan refuses to take salary citing lack of funds
"['what', 'is', 'the', 'h5n1', 'virus', 'that', 'is', 'growingly', 'rapidly', 'here', 'is', 'everything', 'you', 'need', 'to', 'know']",what is the h5n1 virus that is growingly rapidly here is everything you need to know
"['its', 'cool', 'to', 'be', 'nice', 'gentlemen', 'champs']",its cool to be nice gentlemen champs
