headlines,headline_text
"['gencos', 'have', 'started', 'coal', 'import', 'related', 'process', 'power', 'minister']",gencos have started coal import related process power minister
"['bjp', 'spokespersons', 'mum', 'on', 'action', 'against', 'sharma', 'jindal', 'few', 'voices', 'of', 'support', 'emerge']",bjp spokespersons mum on action against sharma jindal few voices of support emerge
"['income', 'tax', 'portal', 'faces', 'glitch', 'on', 'first', 'anniversary', 'infosys', 'told', 'to', 'fix', 'issue']",income tax portal faces glitch on first anniversary infosys told to fix issue
"['view', 'joe', 'biden', 'struggling', 'under', 'a', 'pile', 'of', 'crises']",view joe biden struggling under a pile of crises
"['new', 'rules', 'make', 'retired', 'officers', 'eligible', 'for', 'cds', 'post']",new rules make retired officers eligible for cds post
"['eam', 'jaishankar', 'to', 'hold', 'talks', 'with', 'visiting', 'iranian', 'counterpart', 'on', 'wednesday']",eam jaishankar to hold talks with visiting iranian counterpart on wednesday
"['ed', 'seizes', 'rs', '2', '85', 'cr', 'cash', 'gold', 'coins', 'after', 'raids', 'against', 'delhi', 'minister', 'jain']",ed seizes rs 2 85 cr cash gold coins after raids against delhi minister jain
"['govt', 'looks', 'at', 'bio', 'nutrients', 'to', 'move', 'away', 'from', 'urea', 'based', 'fertilisers']",govt looks at bio nutrients to move away from urea based fertilisers
"['regulatory', 'bodies', 'must', 'be', 'ahead', 'of', 'curve', 'become', 'digitally', 'savvy', 'fm', 'nirmala', 'sitharaman']",regulatory bodies must be ahead of curve become digitally savvy fm nirmala sitharaman
"['world', 'bank', 'cuts', 'india', 'growth', 'forecast', 'to', '7', '5', 'for', 'fy23']",world bank cuts india growth forecast to 7 5 for fy23
"['pb', 'fintech', 'tanks', '10', 'on', 'likely', 'stake', 'sale', 'by', 'ceo']",pb fintech tanks 10 on likely stake sale by ceo
"['why', 'a', 'high', 'court', 'order', 'stopping', 'funds', 'to', 'sports', 'bodies', 'can', 'be', 'the', 'wrong', 'kind', 'of', 'game', 'changer']",why a high court order stopping funds to sports bodies can be the wrong kind of game changer
"['state', 'run', 'banks', 'to', 'hold', 'credit', 'outreach', 'event', 'today']",state run banks to hold credit outreach event today
"['paramount', 'sued', 'over', 'top', 'gun', 'copyright', 'claim']",paramount sued over top gun copyright claim
"['russias', 'navalny', 'loses', 'appeal', 'on', 'terrorist', 'extremist', 'label']",russias navalny loses appeal on terrorist extremist label
"['registration', 'of', 'volunteers', 'for', 'blood', 'donation', 'would', 'soon', 'be', 'enabled', 'on', 'co', 'win']",registration of volunteers for blood donation would soon be enabled on co win
"['india', 'is', 'a', 'friend', 'in', 'need', 'says', 'tanzania']",india is a friend in need says tanzania
"['us', 'senators', 'unveil', 'bill', 'to', 'regulate', 'cryptocurrency']",us senators unveil bill to regulate cryptocurrency
"['parliamentary', 'panel', 'summons', 'maharashtra', 'dgp', 'chief', 'secretary', 'on', 'mp', 'navneet', 'ranas', 'complaint']",parliamentary panel summons maharashtra dgp chief secretary on mp navneet ranas complaint
"['rajasthan', 'bjp', 'writes', 'to', 'ed', 'says', 'horse', 'trading', 'possible', 'in', 'rajya', 'sabha', 'polls']",rajasthan bjp writes to ed says horse trading possible in rajya sabha polls
"['rajya', 'sabha', 'polls', 'h', 'd', 'kumaraswamy', 'offers', 'to', 'trade', 'second', 'preference', 'votes', 'with', 'congress', 'says', 'defeating', 'bjp', 'is', 'main', 'agenda']",rajya sabha polls h d kumaraswamy offers to trade second preference votes with congress says defeating bjp is main agenda
"['number', 'of', 'wireless', 'transmission', 'points', 'need', 'to', 'double', 'to', 'serve', 'indias', '5g', 'market', 'atc']",number of wireless transmission points need to double to serve indias 5g market atc
"['four', 'terrorists', 'including', 'two', 'pakistanis', 'killed', 'in', 'jammu', 'and', 'kashmir', 'since', 'monday']",four terrorists including two pakistanis killed in jammu and kashmir since monday
"['rajasthan', '8', 'congress', 'mlas', 'may', 'cross', 'vote', 'in', 'rajya', 'sabha', 'polls', 'claims', 'chandra']",rajasthan 8 congress mlas may cross vote in rajya sabha polls claims chandra
"['court', 'martial', 'gauhati', 'hc', 'orders', 'petitioners', 'to', 'approach', 'competent', 'authority', 'for', 'obtaining', 'a', 'copy', 'of', 'proceedings']",court martial gauhati hc orders petitioners to approach competent authority for obtaining a copy of proceedings
"['bjp', 'will', 'work', 'for', 'ending', 'dynastic', 'misrule', 'in', 'telangana', 'narendra', 'modi']",bjp will work for ending dynastic misrule in telangana narendra modi
"['meesho', 'sends', 'legal', 'notice', 'to', 'influencers', 'over', 'alleged', 'smear', 'campaign']",meesho sends legal notice to influencers over alleged smear campaign
"['bjp', 'leader', '12', 'more', 'held', 'in', 'connection', 'with', 'kanpur', 'violence']",bjp leader 12 more held in connection with kanpur violence
"['north', 'korea', 'could', 'conduct', 'nuclear', 'test', 'any', 'time', 'says', 'u', 's', 'envoy']",north korea could conduct nuclear test any time says u s envoy
"['bhool', 'bhulaiyaa', '2', 'star', 'kartik', 'aaryan', 'says', 'he', 'would', 'love', 'to', 'play', 'spider', 'man']",bhool bhulaiyaa 2 star kartik aaryan says he would love to play spider man
"['apples', 'passkey', 'may', 'be', 'the', 'answer', 'to', 'a', 'password', 'less', 'future', 'all', 'you', 'need', 'to', 'know']",apples passkey may be the answer to a password less future all you need to know
"['sri', 'lankan', 'pm', 'urges', 'citizens', 'not', 'to', 'stock', 'fuel', 'calls', 'for', 'restructuring', 'entire', 'economy']",sri lankan pm urges citizens not to stock fuel calls for restructuring entire economy
"['moosewala', 'killing', 'mansa', 'district', 'bar', 'association', 'decides', 'not', 'to', 'defend', 'accused']",moosewala killing mansa district bar association decides not to defend accused
"['tech', 'companies', 'ask', 'us', 'to', 'ease', 'immigration', 'policy', 'for', 'children', 'of', 'visa', 'holders']",tech companies ask us to ease immigration policy for children of visa holders
"['sebi', 'issues', 'rs', '92', '47', 'lakh', 'recovery', 'notice', 'to', 'hkg', 'solutions', 'its', 'directors']",sebi issues rs 92 47 lakh recovery notice to hkg solutions its directors
"['bain', 'capital', 'raises', '2', 'billion', 'for', 'asia', 'special', 'situation', 'fund']",bain capital raises 2 billion for asia special situation fund
"['pm', 'modi', 'to', 'lead', 'yoga', 'day', 'from', 'mysuru', 'on', 'june', '21', 'chief', 'minister', 'reviews', 'preparations']",pm modi to lead yoga day from mysuru on june 21 chief minister reviews preparations
"['india', 'overcame', 'hesitations', 'of', 'history', 'and', 'will', 'not', 'allow', 'anyone', 'to', 'veto', 'its', 'choices', 'says', 'jaishankar']",india overcame hesitations of history and will not allow anyone to veto its choices says jaishankar
"['naga', 'talks', 'uda', 'urges', 'parties', 'involved', 'not', 'to', 'back', 'out', 'of', 'commitments']",naga talks uda urges parties involved not to back out of commitments
"['huma', 'qureshi', 'wraps', 'filming', 'for', 'tarla', 'dalal', 'biopic', 'calls', 'it', 'an', 'extraordinary', 'experience']",huma qureshi wraps filming for tarla dalal biopic calls it an extraordinary experience
"['bjp', 'congress', 'slam', 'delhi', 'govt', 'over', 'recovery', 'of', 'gold', 'cash', 'from', 'satyendar', 'jain', 'and', 'associates']",bjp congress slam delhi govt over recovery of gold cash from satyendar jain and associates
"['tmc', 'releases', 'documentary', 'depicting', 'alleged', 'underdevelopment', 'misgovernance', 'in', 'tripura']",tmc releases documentary depicting alleged underdevelopment misgovernance in tripura
"['ahead', 'of', 'market', '12', 'things', 'that', 'will', 'decide', 'd', 'st', 'action', 'on', 'wednesday']",ahead of market 12 things that will decide d st action on wednesday
"['tmc', 'general', 'secretary', 'abhishek', 'banerjee', 'to', 'visit', 'meghalaya', 'on', 'june', '16']",tmc general secretary abhishek banerjee to visit meghalaya on june 16
"['rs', 'polls', 'ed', 'opposes', 'pleas', 'of', 'deshmukh', 'malik', 'for', 'one', 'day', 'bail', 'says', 'prisoners', 'dont', 'have', 'voting', 'rights']",rs polls ed opposes pleas of deshmukh malik for one day bail says prisoners dont have voting rights
"['day', 'trading', 'guide', 'tata', 'steel', 'among', '3', 'stock', 'recommendations', 'for', 'wednesday']",day trading guide tata steel among 3 stock recommendations for wednesday
"['maharashtra', 'records', '1881', 'covid', '19', 'cases', '81', 'pc', 'rise', 'no', 'death']",maharashtra records 1881 covid 19 cases 81 pc rise no death
"['us', 'based', 'amd', 'takes', '500000', 'sqft', 'leased', 'space', 'in', 'prestige', 'groups', 'commercial', 'property', 'in', 'bengaluru']",us based amd takes 500000 sqft leased space in prestige groups commercial property in bengaluru
"['karnataka', 'congress', 'eyes', 'conscience', 'votes', 'for', 'its', 'rs', 'candidate', 'm', 'a', 'khan']",karnataka congress eyes conscience votes for its rs candidate m a khan
"['mamata', 'banerjee', 'slams', 'bjp', 'says', 'will', 'never', 'allow', 'bengals', 'division']",mamata banerjee slams bjp says will never allow bengals division
"['kolkata', 'police', 'arrest', 'youtuber', 'roddur', 'roy', 'from', 'goa', 'for', 'making', 'derogatory', 'remarks', 'against', 'mamata', 'banerjee']",kolkata police arrest youtuber roddur roy from goa for making derogatory remarks against mamata banerjee
"['delhi', 'polices', 'eow', 'arrests', 'former', 'religare', 'cmd', 'sunil', 'godhwani', 'in', 'rs', '800', 'cr', 'fraud', 'case']",delhi polices eow arrests former religare cmd sunil godhwani in rs 800 cr fraud case
"['rajasthan', 'btp', 'mlas', 'meet', 'gehlot', 'to', 'back', 'congress', 'in', 'rajya', 'sabha', 'polls']",rajasthan btp mlas meet gehlot to back congress in rajya sabha polls
