headlines,headline_text
"['two', 'killed', 'in', 'manipur', 'internet', 'suspended']",two killed in manipur internet suspended
"['nightingale', 'heres', 'all', 'about', 'offline', 'play', 'pc', 'requirements', 'and', 'more']",nightingale heres all about offline play pc requirements and more
"['awards', 'dont', 'get', 'work', 'done', 'ajit', 'pawar', 'attacks', 'supriya', 'sule']",awards dont get work done ajit pawar attacks supriya sule
"['bjp', 'to', 'optimise', 'beneficiary', 'outreach', 'programme']",bjp to optimise beneficiary outreach programme
"['getting', 'a', 'head', 'massage']",getting a head massage
"['is', 'prince', 'william', 'attending', 'the', 'bafta', 'film', 'awards', '2024', 'read', 'more']",is prince william attending the bafta film awards 2024 read more
"['the', 'umbrella', 'academy', 'season', '4', 'latest', 'updates', 'and', 'what', 'to', 'expect']",the umbrella academy season 4 latest updates and what to expect
"['star', 'studded', 'spectacle', 'bafta', '2024', 'unveils', 'performers', 'presenters', 'and', 'nominees']",star studded spectacle bafta 2024 unveils performers presenters and nominees
"['bhutanese', 'pm', 'keen', 'to', 'visit', 'india', 'to', 'discuss', 'new', 'areas', 'of', 'cooperation']",bhutanese pm keen to visit india to discuss new areas of cooperation
"['top', 'pedal', 'exercisers', 'for', 'in', 'home', 'workout', 'sessions']",top pedal exercisers for in home workout sessions
"['unveiling', 'the', 'premiere', 'of', 'american', 'idol', 'season', '22', 'when', 'and', 'where', 'to', 'watch']",unveiling the premiere of american idol season 22 when and where to watch
"['over', '11500', 'delegates', 'to', 'participate', 'in', 'two', 'day', 'bjp', 'national', 'council', 'meeting', 'starting', 'in', 'delhi', 'on', 'saturday']",over 11500 delegates to participate in two day bjp national council meeting starting in delhi on saturday
"['govt', 'wants', 'to', 'address', 'all', 'issues', 'of', 'farmers', 'says', 'agriculture', 'minister', 'arjun', 'munda']",govt wants to address all issues of farmers says agriculture minister arjun munda
"['defence', 'ministrys', 'nod', 'to', 'new', 'maritime', 'aircraft']",defence ministrys nod to new maritime aircraft
"['gave', '6', 'times', 'more', 'funds', 'for', 'infra', 'than', 'earlier', 'pm']",gave 6 times more funds for infra than earlier pm
"['up', 'govt', 'ropes', 'in', 'retired', 'officials', 'to', 'reach', 'out', 'to', 'youth']",up govt ropes in retired officials to reach out to youth
