headlines,headline_text
"['nia', 'nabs', 'juvenile', 'for', 'sheltering', 'militants', 'involved', 'in', 'the', 'killing', 'of', 'five', 'civilians', 'in', 'dhangri', 'village']",nia nabs juvenile for sheltering militants involved in the killing of five civilians in dhangri village
"['taylor', 'swifts', 'stalker', 'arrested', 'heres', 'what', 'has', 'happened']",taylor swifts stalker arrested heres what has happened
"['madonna', 'faces', 'lawsuit', 'over', 'late', 'concert', 'start', 'times', 'historical', 'pattern', 'sparks', 'legal', 'action']",madonna faces lawsuit over late concert start times historical pattern sparks legal action
"['sighting', 'the', 'himalayas']",sighting the himalayas
"['mirror', 'mirror', 'on', 'the', 'wall']",mirror mirror on the wall
"['dd', 'the', 'latest', 'trendy', 'craze', 'in', 'davos']",dd the latest trendy craze in davos
"['focus', 'on', 'subscriber', 'additions', 'could', 'be', 'hurting', 'jios', 'arpu']",focus on subscriber additions could be hurting jios arpu
"['ram', 'mandir', 'attendees', 'a', 'mix', 'of', 'diverse', 'castes', 'sects']",ram mandir attendees a mix of diverse castes sects
"['idfc', 'firsts', '5', 'year', 'plan', 'grow', 'assets', 'at', '20', 'deposits', 'at', '25']",idfc firsts 5 year plan grow assets at 20 deposits at 25
"['omnipresent', 'sri', 'ram']",omnipresent sri ram
"['make', 'best', 'use', 'of', 'this', 'pitstop']",make best use of this pitstop
"['serving', 'a', 'message', 'creativity', 'on', 'india', 'us', 'platter', 'can', 'dish', 'out', 'potent', 'solution']",serving a message creativity on india us platter can dish out potent solution
"['fy25', 'capex', 'target', 'for', 'cpses', 'may', 'rise', 'by', '12', '13']",fy25 capex target for cpses may rise by 12 13
"['is', 'justin', 'timberlake', 'hinting', 'at', 'new', 'album', 'with', 'trademark', 'filings', 'and', 'cryptic', 'instagram', 'posts']",is justin timberlake hinting at new album with trademark filings and cryptic instagram posts
"['nigerian', 'diplomats', 'getting', 'raksha', 'tips', 'at', 'ahmedabad', 'based', 'university']",nigerian diplomats getting raksha tips at ahmedabad based university
"['time', 'to', 'move', 'beyond', '1', '2', '3', '4', 'what', 'the', 'aser', 'report', 'reveals', 'about', 'indian', 'education', 'system']",time to move beyond 1 2 3 4 what the aser report reveals about indian education system
"['gaza', 'death', 'toll', '25000', 'counting']",gaza death toll 25000 counting
"['pg', 'rated', 'living', 'gets', 'trendy', 'in', 'the', 'us', 'uk']",pg rated living gets trendy in the us uk
"['ed', 'to', 'file', 'fresh', 'chargesheet', 'against', 'malvinder', 'and', 'shivinder', 'mohan', 'singh', 'bros', 'others']",ed to file fresh chargesheet against malvinder and shivinder mohan singh bros others
"['states', 'loan', 'guarantee', 'more', 'than', 'triples', 'since', 'fy17', 'to', 'rs', '9', '4', 'lakh', 'cr', 'in', 'fy23']",states loan guarantee more than triples since fy17 to rs 9 4 lakh cr in fy23
"['crouching', 'tiger', 'slowed', 'down', 'dragon']",crouching tiger slowed down dragon
