headlines,headline_text
"['brittney', 'griner', 'returns', 'to', 'hometown', 'plans', 'to', 'play', 'basketball', 'this', 'season']",brittney griner returns to hometown plans to play basketball this season
"['1', 'more', 'arrested', 'in', 'pfi', 'conspiracy', 'case', 'says', 'nia']",1 more arrested in pfi conspiracy case says nia
"['greta', 'gerwigs', 'barbie', 'trailer', 'out', 'starring', 'margot', 'robbie', 'ryan', 'gosling', 'and', 'others']",greta gerwigs barbie trailer out starring margot robbie ryan gosling and others
"['bjp', 'criticises', 'bhuttos', 'comment', 'plans', 'nationwide', 'protests']",bjp criticises bhuttos comment plans nationwide protests
"['discover', 'the', 'best', 'deals', 'on', 'casual', 'trousers', 'for', 'men']",discover the best deals on casual trousers for men
"['no', 'fresh', 'infrastructure', 'development', 'in', 'doklam', 'area', 'lt', 'gen', 'kalita']",no fresh infrastructure development in doklam area lt gen kalita
"['not', 'merely', 'flights', 'of', 'fancy', 'for', 'air', 'india', 'about', 'the', 'airlines', 'new', 'lookbook']",not merely flights of fancy for air india about the airlines new lookbook
"['longleat', 'safari', 'parks', 'endangered', 'twin', 'red', 'panda', 'babies', 'die', 'of', 'suspected', 'hypothermia']",longleat safari parks endangered twin red panda babies die of suspected hypothermia
"['sports', 'not', 'games', 'but', 'both', 'game']",sports not games but both game
"['curious', 'case', 'of', 'wife', 'swapping', 'loyalties']",curious case of wife swapping loyalties
"['world', 'cup', 'lionel', 'messi', 'expected', 'to', 'end', 'argentinas', '30', 'year', 'wait']",world cup lionel messi expected to end argentinas 30 year wait
"['what', 'transpired', 'between', 'keanu', 'taylor', 'and', 'linda', 'carter', 'in', 'eastenders']",what transpired between keanu taylor and linda carter in eastenders
"['congress', 'presses', 'for', 'debate', 'on', 'chinese', 'aggression', 'forces', 'adjournment', 'in', 'rajya', 'sabha']",congress presses for debate on chinese aggression forces adjournment in rajya sabha
"['new', 'york', 'to', 'impose', 'ban', 'on', 'sale', 'of', 'cats', 'dogs', 'and', 'rabbits', 'in', 'pet', 'stores', 'from', '2024', 'see', 'details']",new york to impose ban on sale of cats dogs and rabbits in pet stores from 2024 see details
"['dates', 'for', 'janet', 'jacksons', 'carolinas', 'and', 'georgia', 'concerts', 'announced']",dates for janet jacksons carolinas and georgia concerts announced
"['jaishankar', 'to', 'pakistan', 'be', 'good', 'neighbour', 'clean', 'up', 'your', 'act']",jaishankar to pakistan be good neighbour clean up your act
"['careful', 'with', 'cartels', 'about', 'competition']",careful with cartels about competition
"['is', 'govt', 'trying', 'to', 'orchestrate', 'confrontation', 'with', 'judiciary', 'congress', 'mp', 'on', 'kiren', 'rijijus', 'frivolous', 'pils', 'remark']",is govt trying to orchestrate confrontation with judiciary congress mp on kiren rijijus frivolous pils remark
