headlines,headline_text
"['finance', 'ministry', 'rethinks', 'windfall', 'tax', 'oil', 'ministry', 'for', 'natural', 'gas', 'under', 'gst']",finance ministry rethinks windfall tax oil ministry for natural gas under gst
"['amazon', 'sale', '2024', 'discover', 'the', 'best', 'deals', 'on', 'chimneys', 'from', 'top', 'brands', 'like', 'faber', 'elica', 'and', 'glen']",amazon sale 2024 discover the best deals on chimneys from top brands like faber elica and glen
"['dr', 'reddys', 'launches', 'drug', 'for', 'neck', 'head', 'cancer']",dr reddys launches drug for neck head cancer
"['taylor', 'swift', 'fans', 'enraged', 'as', 'billboard', 'uses', 'kanyes', 'famous', 'naked', 'clip', 'in', 'her', 'tribute', 'video', 'apology', 'issued']",taylor swift fans enraged as billboard uses kanyes famous naked clip in her tribute video apology issued
"['cop29', 'is', 'the', 'developed', 'world', 'failing', 'the', 'global', 'south', 'on', 'climate', 'finance']",cop29 is the developed world failing the global south on climate finance
"['climate', 'summit', 'hypocrisy', 'the', 'disconnect', 'between', 'promises', 'and', 'reality', 'in', 'global', 'emissions']",climate summit hypocrisy the disconnect between promises and reality in global emissions
"['age', 'defying', 'makeover', 'did', 'lindsay', 'lohan', 'spend', '300000', 'on', 'plastic', 'surgery', 'fans', 'gush', 'about', 'her', 'new', 'youthful', 'look', 'heres', 'how', 'she', 'looks', 'now', 'and', 'what', 'doctors', 'are', 'saying']",age defying makeover did lindsay lohan spend 300000 on plastic surgery fans gush about her new youthful look heres how she looks now and what doctors are saying
"['this', 'is', 'what', 'king', 'charles', 'is', 'gifting', 'queen', 'camilla', 'for', 'christmas', 'it', 'will', 'surprise', 'you']",this is what king charles is gifting queen camilla for christmas it will surprise you
"['prince', 'harry', 'and', 'meghan', 'markles', 'new', 'house', 'in', 'portugal', 'still', 'not', 'ready', 'heres', 'how', 'much', 'it', 'cost', 'them', 'and', 'when', 'they', 'will', 'move', 'in']",prince harry and meghan markles new house in portugal still not ready heres how much it cost them and when they will move in
"['we', 'follow', 'policies', 'set', 'by', 'centre', 'mamata', 'banerjee', 'on', 'bangladesh']",we follow policies set by centre mamata banerjee on bangladesh
"['irdai', 'seeks', 'road', 'maps', 'to', 'dalal', 'street', 'from', 'large', 'insurers']",irdai seeks road maps to dalal street from large insurers
"['mufasa', 'the', 'lion', 'king', 'director', 'reveals', 'if', 'the', 'movie', 'is', 'animated', 'or', 'not']",mufasa the lion king director reveals if the movie is animated or not
"['minority', 'protection', 'is', 'no', 'minor', 'matter']",minority protection is no minor matter
"['west', 'bengal', 'chief', 'minister', 'mamata', 'banerjee', 'says', 'this', 'bill', 'has', 'been', 'brought', 'in', 'for', 'political', 'reasons']",west bengal chief minister mamata banerjee says this bill has been brought in for political reasons
"['cbi', 'urges', 'supreme', 'court', 'to', 'shift', 'yasin', 'malik', 'trial', 'from', 'jammu', 'to', 'tihar', 'jail', 'court']",cbi urges supreme court to shift yasin malik trial from jammu to tihar jail court
"['rajasthan', 'courts', 'notice', 'on', 'ajmer', 'shrine', 'sparks', 'political', 'outrage', 'in', 'kashmir']",rajasthan courts notice on ajmer shrine sparks political outrage in kashmir
"['health', 'dept', 'told', 'to', 'include', 'ab', 'pmjay', 'benefits', 'with', 'delhi', 'govts', 'free', 'healthcare', 'service', 'cm', 'atishi']",health dept told to include ab pmjay benefits with delhi govts free healthcare service cm atishi
"['tgibf', 'thank', 'god', 'its', 'black', 'friday', 'here']",tgibf thank god its black friday here
"['india', 'plans', 'global', 'pacts', 'for', 'processing', 'offshore', 'minerals']",india plans global pacts for processing offshore minerals
"['cyber', 'fraud', 'case', 'ed', 'search', 'party', 'attacked', 'in', 'delhi', 'officer', 'injured']",cyber fraud case ed search party attacked in delhi officer injured
"['dhaka', 'high', 'court', 'refuses', 'to', 'ban', 'iskcon']",dhaka high court refuses to ban iskcon
"['jharkhand', 'likely', 'to', 'experience', 'cloudy', 'weather', 'under', 'influence', 'of', 'cyclone', 'fengal']",jharkhand likely to experience cloudy weather under influence of cyclone fengal
"['cci', 'probe', 'against', 'google', 'nazaras', 'fundraise']",cci probe against google nazaras fundraise
"['cow', 'vigilantes', 'booked', 'under', 'new', 'lynching', 'law', 'of', 'bharatiya', 'nyaya', 'sanhita']",cow vigilantes booked under new lynching law of bharatiya nyaya sanhita
"['parliament', 'logjam', 'continues', 'jpc', 'probe', 'demand', 'into', 'adani', 'issue', 'rejected', 'by', 'chair']",parliament logjam continues jpc probe demand into adani issue rejected by chair
"['staying', 'under', 'covers']",staying under covers
"['best', '25', 'litre', 'geysers', 'in', 'india']",best 25 litre geysers in india
"['this', 'harry', 'potter', 'book', 'with', 'tea', 'stains', 'and', 'folded', 'corner', 'auctioned', 'for', 'rs', '38', 'lakh', 'what', 'makes', 'it', 'special']",this harry potter book with tea stains and folded corner auctioned for rs 38 lakh what makes it special
"['trumps', 'tariffs', 'will', 'mexico', 'use', 'its', 'secret', 'weapon', 'bmw', 'to', 'hit', 'back', 'at', 'us', 'heres', 'how', 'that', 'can', 'happen']",trumps tariffs will mexico use its secret weapon bmw to hit back at us heres how that can happen
"['charitable', 'hospitals', 'to', 'cover', 'esic', 'beneficiaries']",charitable hospitals to cover esic beneficiaries
"['go', 'first', 'proposes', 'new', 'liquidator', 'after', 'objections', 'from', 'tribunal']",go first proposes new liquidator after objections from tribunal
"['draft', 'ready', 'skill', 'indias', 'new', 'avatar', 'awaits', 'cabinet', 'nod']",draft ready skill indias new avatar awaits cabinet nod
"['private', 'sector', 'banks', 'securitise', '40000', 'cr', 'of', 'loans', 'this', 'fiscal']",private sector banks securitise 40000 cr of loans this fiscal
"['no', 'no', 'business', 'like', 'parliament', 'business']",no no business like parliament business
"['how', 'elon', 'musk', 'plans', 'to', 'change', 'gaming', 'world', 'worlds', 'richest', 'man', 'announces', 'ai', 'game', 'studio', 'after', 'complaining', 'to', 'satya', 'nadella']",how elon musk plans to change gaming world worlds richest man announces ai game studio after complaining to satya nadella
"['uks', 'smiths', 'group', 'to', 'relocate', 'wet', 'seal', 'assembly', 'ops', 'from', 'thailand', 'to', 'bengaluru']",uks smiths group to relocate wet seal assembly ops from thailand to bengaluru
"['west', 'bengal', 'has', 'become', 'haven', 'for', 'criminals', 'sukanta', 'majumdar', 'slams', 'cm', 'mamata', 'banerjee']",west bengal has become haven for criminals sukanta majumdar slams cm mamata banerjee
"['best', 'geysers', 'under', '10000', 'for', 'every', 'home']",best geysers under 10000 for every home
"['edible', 'oil', 'prices', 'likely', 'to', 'drop', '9', 'by', 'mid', 'december']",edible oil prices likely to drop 9 by mid december
"['sharon', 'stone', 'faces', 'backlash', 'for', 'calling', 'americans', 'ignorant', 'and', 'uneducated', 'for', 'voting', 'trump', 'people', 'vent', 'ire', 'on', 'social', 'media', 'share', 'old', 'photos', 'of', 'her', 'and', 'trump']",sharon stone faces backlash for calling americans ignorant and uneducated for voting trump people vent ire on social media share old photos of her and trump
"['how', 'musk', 'trump', 'will', 'take', 'on', 'tech']",how musk trump will take on tech
"['eknath', 'shinde', 'meets', 'amit', 'shah', 'in', 'delhi', 'ahead', 'of', 'mahayuti', 'meeting']",eknath shinde meets amit shah in delhi ahead of mahayuti meeting
"['is', 'justin', 'bieber', 'being', 'forced', 'to', 'tour', 'amid', 'health', 'challenges', 'and', 'financial', 'woes']",is justin bieber being forced to tour amid health challenges and financial woes
"['happy', 'thanksgiving', '2024', 'images', 'quotes', 'messages', 'greetings', 'blessings', 'to', 'share', 'with', 'friends', 'and', 'family']",happy thanksgiving 2024 images quotes messages greetings blessings to share with friends and family
"['india', 'has', 'taken', 'up', 'matter', 'of', 'rise', 'in', 'visa', 'fees', 'for', 'students', 'by', 'australia', 'mos', 'singh', 'informs', 'parliament']",india has taken up matter of rise in visa fees for students by australia mos singh informs parliament
"['ar', 'rahman', 'saira', 'banu', 'divorce', 'their', 'lawyer', 'opens', 'up', 'about', 'possible', 'reconciliation', 'kids', 'custody', 'and', 'alimony']",ar rahman saira banu divorce their lawyer opens up about possible reconciliation kids custody and alimony
"['recession', 'to', 'hit', 'usa', 'soon', 'heres', 'what', 'americans', 'expect']",recession to hit usa soon heres what americans expect
"['in', 'first', 'cabinet', 'meeting', 'jkhand', 'cm', 'decides', 'to', 'form', 'panel', 'to', 'study', 'plight', 'of', 'tea', 'tribes', 'in', 'assam']",in first cabinet meeting jkhand cm decides to form panel to study plight of tea tribes in assam
"['mamata', 'banerjee', 'says', 'waqf', 'bill', 'is', 'attack', 'on', 'indias', 'federal', 'structure', 'claims', 'rights', 'of', 'muslims', 'would', 'be', 'taken', 'away']",mamata banerjee says waqf bill is attack on indias federal structure claims rights of muslims would be taken away
"['manipur', 'government', 'condemns', 'mizo', 'national', 'fronts', 'interference', 'in', 'state', 'affairs']",manipur government condemns mizo national fronts interference in state affairs
"['embrace', 'values']",embrace values
"['c2c', 'advanced', 'systems', 'ipo', 'sees', 'withdrawal', 'of', '3', '72', 'lakh', 'applications']",c2c advanced systems ipo sees withdrawal of 3 72 lakh applications
"['going', 'against', 'campaign', 'promise', 'will', 'trump', 'do', 'a', 'u', 'turn', 'and', 'arm', 'ukraine', 'to', 'take', 'on', 'russia', 'biden', 'may', 'have', 'quietly', 'said', 'something', 'to', 'him', 'behind', 'closed', 'doors']",going against campaign promise will trump do a u turn and arm ukraine to take on russia biden may have quietly said something to him behind closed doors
"['sambhal', 'gyanvapi', 'all', 'are', 'being', 'done', 'to', 'divert', 'public', 'from', 'key', 'issues', 'chandrashekhar', 'azad', 'on', 'ajmer', 'dargah', 'row']",sambhal gyanvapi all are being done to divert public from key issues chandrashekhar azad on ajmer dargah row
"['ahead', 'of', 'market', '10', 'things', 'that', 'will', 'decide', 'stock', 'market', 'action', 'on', 'friday']",ahead of market 10 things that will decide stock market action on friday
"['cardekho', 'group', 'reports', '11', 'fall', 'in', 'fy24', 'net', 'revenue', 'net', 'loss', 'narrows']",cardekho group reports 11 fall in fy24 net revenue net loss narrows
"['pm', 'modi', 'to', 'inaugurate', 'rising', 'rajasthan', 'global', 'summit', 'in', 'jaipur', 'on', 'dec', '9']",pm modi to inaugurate rising rajasthan global summit in jaipur on dec 9
