headlines,headline_text
"['nhai', 'spends', 'record', '2', '07', 'lakh', 'cr', 'in', '2023', '24', 'builds', '6644', 'km', 'of', 'roads']",nhai spends record 2 07 lakh cr in 2023 24 builds 6644 km of roads
"['good', 'news', 'foodies', 'theres', 'a', 'gut', 'microbiome', 'that', 'loves', 'carbs']",good news foodies theres a gut microbiome that loves carbs
"['on', 'a', 'hi', 'fibre', 'wi', 'fi', 'diet']",on a hi fibre wi fi diet
"['power', 'ministry', 'prepares', 'for', 'the', 'summer']",power ministry prepares for the summer
"['best', 'fridge', 'covers', 'under', 'your', 'budget', 'to', 'add', 'style', 'to', 'your', 'kitchen']",best fridge covers under your budget to add style to your kitchen
"['kriti', 'sanon', 'spills', 'the', 'beans', 'on', 'a', 'possible', 'sequel', 'for', 'crew']",kriti sanon spills the beans on a possible sequel for crew
"['it', 'probe', 'on', 'rs', '380', 'crore', 'deposits', 'by', 'two', 'parties', 'from', 'tamil', 'nadu', 'and', 'andhra', 'pradesh']",it probe on rs 380 crore deposits by two parties from tamil nadu and andhra pradesh
"['man', 'in', 'night', 'dress', 'boards', 'vande', 'bharat', 'train', 'to', 'help', 'wife', 'ends', 'up', 'travelling', 'with', 'her', 'heres', 'why']",man in night dress boards vande bharat train to help wife ends up travelling with her heres why
"['canada', 'launches', '6', 'billion', 'housing', 'fund', 'in', 'bid', 'to', 'quell', 'housing', 'crisis']",canada launches 6 billion housing fund in bid to quell housing crisis
"['prithviraj', 'sukumaran', 'starrer', 'the', 'goat', 'life', 'crosses', 'rs', '50', 'crore', 'mark', 'globally']",prithviraj sukumaran starrer the goat life crosses rs 50 crore mark globally
"['rich', 'and', 'retired', 'the', 'boom', 'beneficiaries', 'who', 'finance', 'germanys', 'far', 'right']",rich and retired the boom beneficiaries who finance germanys far right
"['registration', 'of', 'cos', 'llps', 'scales', 'fresh', 'peak', 'in', 'fy24']",registration of cos llps scales fresh peak in fy24
"['mha', 'cancels', 'fcra', 'licences', 'of', 'several', 'prominent', 'ngos']",mha cancels fcra licences of several prominent ngos
