headlines,headline_text
"['auto', 'industry', 'needs', 'boosters', 'to', 'come', 'out', 'of', 'slowdown', 'jk', 'tyres', 'chairman', 'raghupati', 'singhania']",auto industry needs boosters to come out of slowdown jk tyres chairman raghupati singhania
"['et', 'analysis', 'bjp', 'has', 'chosen', 'pragmatism', 'over', 'ideology', 'for', 'nep', '2020']",et analysis bjp has chosen pragmatism over ideology for nep 2020
"['tech', 'view', 'nifty50', 'forms', 'bullish', 'candle', 'signalling', 'trend', 'reversal']",tech view nifty50 forms bullish candle signalling trend reversal
"['view', 'indian', 'americans', 'and', 'their', 'role', 'in', 'the', 'upcoming', 'us', 'presidential', 'elections']",view indian americans and their role in the upcoming us presidential elections
"['high', 'taxes', 'creating', 'affordability', 'issue', 'for', 'aspiring', 'car', 'owners', 'maruti', 'suzuki']",high taxes creating affordability issue for aspiring car owners maruti suzuki
"['too', 'many', 'are', 'selfish', 'united', 'states', 'nears', '5', 'million', 'coronavirus', 'cases']",too many are selfish united states nears 5 million coronavirus cases
"['oil', 'psus', 'spend', '13', 'of', 'annual', 'capex', 'target', 'in', 'q1fy21']",oil psus spend 13 of annual capex target in q1fy21
"['delhi', 'mumbai', 'eway', 'nhai', 'niif', 'part', 'ways']",delhi mumbai eway nhai niif part ways
"['view', 'theres', 'a', 'flip', 'side', 'to', 'modi', 'governments', 'national', 'education', 'policy', '2020']",view theres a flip side to modi governments national education policy 2020
"['gold', 'tops', '2000', 'india', 'takes', 'cues', 'as', 'price', 'hits', 'record', 'of', 'rs', '54480', 'ex', 'gst']",gold tops 2000 india takes cues as price hits record of rs 54480 ex gst
"['purchase', 'intent', 'for', 'cars', 'has', 'not', 'slowed', 'down', 'post', 'covid', '19', 'outbreak', 'digital', 'media', 'is', 'driving', 'purchases']",purchase intent for cars has not slowed down post covid 19 outbreak digital media is driving purchases
"['i', 't', 'department', 'aims', 'to', 'finish', 'e', 'assessments', 'by', 'september', 'cbdt']",i t department aims to finish e assessments by september cbdt
"['standard', 'chartered', 'banks', 'subsidiary', 'inks', '1', 'million', 'sq', 'ft', 'office', 'lease', 'in', 'chennai']",standard chartered banks subsidiary inks 1 million sq ft office lease in chennai
"['sula', 'vineyards', 'to', 'cash', 'on', 'singapores', 'new', 'love', 'for', 'home', 'wining', 'and', 'dining', 'amid', 'covid', '19', 'outbreak']",sula vineyards to cash on singapores new love for home wining and dining amid covid 19 outbreak
"['brent', 'on', 'track', 'for', 'a', 'five', 'month', 'high', 'on', 'us', 'stimulus', 'hopes']",brent on track for a five month high on us stimulus hopes
"['a', 'historical', 'and', 'emotional', 'day', 'for', 'me', 'lk', 'advani', 'on', 'ram', 'temple']",a historical and emotional day for me lk advani on ram temple
"['weak', 'dollar', 'no', 'boon', 'for', 'emerging', 'markets', 'this', 'time']",weak dollar no boon for emerging markets this time
"['96', 'per', 'cent', 'of', '60000', 'ventilators', 'being', 'procured', 'are', 'indigenous', 'health', 'ministry']",96 per cent of 60000 ventilators being procured are indigenous health ministry
"['best', 'time', 'to', 'lend', 'confident', 'on', 'capacity', 'to', 'take', 'risks', 'sbi', 'chairman', 'rajnish', 'kumar']",best time to lend confident on capacity to take risks sbi chairman rajnish kumar
"['oz', 'on', 'signs', 'of', 'progress', 'in', 'us', 'stimulus', 'aid']",oz on signs of progress in us stimulus aid
"['andhra', 'pradesh', 'reports', '9747', 'covid', 'cases', 'crosses', '1', '76', 'lakh', 'mark', 'death', 'toll', 'cross', '1600']",andhra pradesh reports 9747 covid cases crosses 1 76 lakh mark death toll cross 1600
"['pak', 'obsessed', 'with', 'territorial', 'aggrandisement', 'backed', 'by', 'terror', 'external', 'affairs', 'ministry']",pak obsessed with territorial aggrandisement backed by terror external affairs ministry
"['with', 'online', 'traffic', 'on', 'its', 'side', 'takataks', 'the', 'tok', 'of', 'town', 'among', 'short', 'video', 'apps']",with online traffic on its side takataks the tok of town among short video apps
"['bp', 'halves', 'dividend', 'after', 'record', 'loss', 'speeds', 'up', 'reinvention']",bp halves dividend after record loss speeds up reinvention
"['jwalamukhi', 'investment', 'holdings', 'westbridge', 'crossover', 'fund', 'sell', 'greenlam', 'shares', 'worth', 'rs', '124', 'cr']",jwalamukhi investment holdings westbridge crossover fund sell greenlam shares worth rs 124 cr
"['sebi', 'slaps', 'fines', 'of', 'rs', '39', 'lakh', 'on', 'ktpl', 'four', 'individuals']",sebi slaps fines of rs 39 lakh on ktpl four individuals
"['baptism', 'by', 'fire', 'for', 'new', 'hdfc', 'bank', 'ceo', 'sashidhar', 'jagdishans', 'path', 'are', 'riddled', 'with', 'challenges']",baptism by fire for new hdfc bank ceo sashidhar jagdishans path are riddled with challenges
"['jpc', 'on', 'data', 'bill', 'summons', 'facebook', 'for', 'deposition', 'on', 'august', '10']",jpc on data bill summons facebook for deposition on august 10
"['peoples', 'trust', 'and', 'confidence', 'in', 'economy', 'have', 'evaporated', 'rahul', 'gandhi']",peoples trust and confidence in economy have evaporated rahul gandhi
"['nse', 'bse', 'bulk', 'deals', 'fund', 'houses', 'offload', 'aarti', 'surfactants']",nse bse bulk deals fund houses offload aarti surfactants
"['indian', 'it', 'to', 'see', 'little', 'impact', 'due', 'to', 'donald', 'trump', 'ban', 'on', 'h', '1b', 'workers', 'in', 'federal', 'contracts']",indian it to see little impact due to donald trump ban on h 1b workers in federal contracts
"['tcs', '2', 'others', 'shortlisted', 'for', 'implementation', 'of', 'rbis', 'market', 'surveillance', 'system']",tcs 2 others shortlisted for implementation of rbis market surveillance system
"['softbank', 'backed', 'oyo', 'hotels', 'homes', 'begins', 'restoring', 'salaries', 'of', 'employees']",softbank backed oyo hotels homes begins restoring salaries of employees
"['india', 'russia', 'discuss', 'prevailing', 'lac', 'situation', 'annual', 'summit', 'outcomes']",india russia discuss prevailing lac situation annual summit outcomes
"['crisil', 'top', 'boss', 'approaches', 'bombay', 'high', 'court', 'to', 'restrain', 'unauthorised', 'use', 'of', 'her', 'pictures']",crisil top boss approaches bombay high court to restrain unauthorised use of her pictures
"['affordable', 'rental', 'housing', 'scheme', 'centre', 'to', 'sign', 'agreements', 'with', 'states', 'within', 'a', 'month']",affordable rental housing scheme centre to sign agreements with states within a month
"['road', 'fatalities', 'in', 'assam', 'are', 'on', 'declining', 'trend']",road fatalities in assam are on declining trend
"['andhra', 'high', 'court', 'orders', 'status', 'quo', 'on', 'shifting', 'offices', 'away', 'from', 'amaravati']",andhra high court orders status quo on shifting offices away from amaravati
"['union', 'minister', 'dharmendra', 'pradhan', 'tests', 'positive', 'for', 'covid', '19', 'admitted', 'to', 'medanta']",union minister dharmendra pradhan tests positive for covid 19 admitted to medanta
"['covid', '19', 'tamil', 'nadu', 'reports', 'over', '100', 'deaths', 'for', 'the', 'second', 'day', 'in', 'a', 'row']",covid 19 tamil nadu reports over 100 deaths for the second day in a row
"['i', 'am', 'not', 'linked', 'to', 'sushant', 'singh', 'rajputs', 'death', 'this', 'is', 'dirty', 'politics', 'aaditya', 'thackeray']",i am not linked to sushant singh rajputs death this is dirty politics aaditya thackeray
