headlines,headline_text
"['foreign', 'tablighi', 'members', 'now', 'stare', 'at', 'exit', 'permit', 'roadblocks']",foreign tablighi members now stare at exit permit roadblocks
"['gst', 'council', 'meet', 'nda', 'ruled', 'states', 'welcome', 'centres', 'borrowing', 'plan']",gst council meet nda ruled states welcome centres borrowing plan
"['view', 'india', 'inc', 'stands', 'to', 'gain', 'a', 'lot', 'from', 'embracing', 'gender', 'equality', 'in', 'the', 'boardroom', 'and', 'beyond']",view india inc stands to gain a lot from embracing gender equality in the boardroom and beyond
"['kolkata', 'stock', 'brokers', 'ask', 'wb', 'govt', 'to', 'scrap', 'or', 'cap', 'stamp', 'duty', 'on', 'proprietary', 'transactions']",kolkata stock brokers ask wb govt to scrap or cap stamp duty on proprietary transactions
"['cross', 'cultivating', 'public', 'and', 'private']",cross cultivating public and private
"['future', 'enterprises', 'postpones', 'board', 'meeting']",future enterprises postpones board meeting
"['bank', 'credit', 'grows', '5', '52', 'in', 'fortnight', 'ended', 'aug', '14', 'rbi', 'data']",bank credit grows 5 52 in fortnight ended aug 14 rbi data
"['us', 'election', 'donald', 'trump', 'assails', 'rival', 'joe', 'biden', 'in', 'acceptance', 'speech']",us election donald trump assails rival joe biden in acceptance speech
"['gst', 'council', 'meeting', 'opposition', 'ruled', 'state', 'governments', 'start', 'informal', 'discussions']",gst council meeting opposition ruled state governments start informal discussions
"['easing', 'frbm', 'limit', 'by', '50bps', 'not', 'adequate', 'say', 'kerala', 'punjab', 'criticising', 'centres', 'borrowing', 'options']",easing frbm limit by 50bps not adequate say kerala punjab criticising centres borrowing options
"['govt', 'forms', 'a', 'committee', 'to', 'fast', 'track', 'rules', 'for', 'work', 'from', 'anywhere']",govt forms a committee to fast track rules for work from anywhere
"['world', 'banks', 'review', 'unlikely', 'to', 'impact', 'indias', 'ease', 'of', 'doing', 'business', 'ranking']",world banks review unlikely to impact indias ease of doing business ranking
"['nse', 'bse', 'bulk', 'deals', 'icici', 'bank', 'sells', '2', 'in', 'i', 'sec', 'dsp', 'mf', 'laps', 'up', 'shares', 'of', 'sheela', 'foam']",nse bse bulk deals icici bank sells 2 in i sec dsp mf laps up shares of sheela foam
"['some', 'of', 'indias', 'monetary', 'fiscal', 'frameworks', 'should', 'be', 'recast', 'ey', 'economy', 'watch']",some of indias monetary fiscal frameworks should be recast ey economy watch
"['supreme', 'court', 'asks', 'two', 'cerc', 'members', 'to', 'go', 'on', 'leave']",supreme court asks two cerc members to go on leave
"['government', 'launches', 'contest', 'to', 'promote', 'startups', 'in', 'small', 'towns']",government launches contest to promote startups in small towns
