headlines,headline_text
"['telecom', 'gear', 'worth', '6', '9k', 'cr', 'exported', 'under', 'pli', 'till', 'may']",telecom gear worth 6 9k cr exported under pli till may
"['gail', 'scouts', 'for', 'lng', 'sources', 'plans', 'to', 'grow', 'long', 'term', 'volumes', 'by', '50']",gail scouts for lng sources plans to grow long term volumes by 50
"['maharashtra', 'shinde', 'mlas', 'get', '14', 'days', 'to', 'reply', 'to', 'disqualification', 'notice']",maharashtra shinde mlas get 14 days to reply to disqualification notice
"['defang', 'ai', 'or', 'make', 'it', 'toothless']",defang ai or make it toothless
"['marico', 'to', 'acquire', 'majority', 'stake', 'in', 'the', 'plant', 'fix', 'plix', 'for', 'rs369', 'crore']",marico to acquire majority stake in the plant fix plix for rs369 crore
"['bill', 'in', 'lok', 'sabha', 'to', 'allow', 'use', 'of', 'birth', 'certificate', 'as', 'proof', 'for', 'host', 'of', 'services']",bill in lok sabha to allow use of birth certificate as proof for host of services
"['india', 'readies', 'for', 'talks', 'with', 'eu', 'on', 'refurbished', 'items']",india readies for talks with eu on refurbished items
"['govt', 'brings', 'bills', 'on', 'migrants', 'scs', 'tribals', 'obcs', 'in', 'jk']",govt brings bills on migrants scs tribals obcs in jk
"['asia', 'pacific', 'telecommunity', 'to', 'meet', 'in', 'august', 'on', '6ghz', 'band']",asia pacific telecommunity to meet in august on 6ghz band
"['10', 'heartfelt', 'gift', 'ideas', 'for', 'friendship', 'day', 'to', 'celebrate', 'your', 'special', 'bond']",10 heartfelt gift ideas for friendship day to celebrate your special bond
"['2023', 'fifa', 'womens', 'world', 'cup', 'u', 's', 'netherlands', 'match', 'kick', 'off', 'time', 'live', 'broadcast', 'live', 'streaming', 'team', 'news']",2023 fifa womens world cup u s netherlands match kick off time live broadcast live streaming team news
"['spam', 'call', 'menace', '900k', 'complaints', 'logged', 'last', 'year', 'regarding', 'unsolicited', 'commercial', 'communications']",spam call menace 900k complaints logged last year regarding unsolicited commercial communications
"['sc', 'asks', 'jet', 'airways', 'to', 'reinstate', '169', 'workers', 'with', 'back', 'wages']",sc asks jet airways to reinstate 169 workers with back wages
"['who', 'is', 'erin', 'carter', 'check', 'release', 'date', 'cast', 'plot', 'and', 'all', 'you', 'need', 'to', 'know', 'about', 'the', 'upcoming', 'netflix', 'series']",who is erin carter check release date cast plot and all you need to know about the upcoming netflix series
"['new', 'jio', 'phone', 'may', 'garner', '100', 'million', 'users', 'says', 'bofa', 'securities']",new jio phone may garner 100 million users says bofa securities
"['telcos', 'dont', 'need', 'dot', 'nod', 'to', 'shift', 'wireless', 'equipment']",telcos dont need dot nod to shift wireless equipment
"['on', 'ramayana', 'trail', 'young', 'indians', 'help', 'revive', 'tourism', 'in', 'crisis', 'hit', 'sri', 'lanka']",on ramayana trail young indians help revive tourism in crisis hit sri lanka
"['bill', 'in', 'lok', 'sabha', 'for', 'centres', 'control', 'over', 'critical', 'mineral', 'auctions']",bill in lok sabha for centres control over critical mineral auctions
"['court', 'orders', 'stephen', 'bear', 'to', 'pay', 'gbp', '200000', 'to', 'ex', 'girlfriend', 'georgia', 'harrison']",court orders stephen bear to pay gbp 200000 to ex girlfriend georgia harrison
