headlines,headline_text
"['apparel', 'and', 'electronics', 'makers', 'will', 'not', 'offer', 'steep', 'discounts', 'this', 'festive', 'season']",apparel and electronics makers will not offer steep discounts this festive season
"['jk', 'integral', 'part', 'of', 'india', 'our', 'overtures', 'should', 'not', 'be', 'seen', 'as', 'sign', 'of', 'weakness', 'by', 'pak', 'ls', 'speaker']",jk integral part of india our overtures should not be seen as sign of weakness by pak ls speaker
"['will', 'discuss', 'jks', 'political', 'agenda', 'after', 'all', 'leaders', 'including', 'mufti', 'freed', 'from', 'detention', 'farooq', 'abdullah']",will discuss jks political agenda after all leaders including mufti freed from detention farooq abdullah
"['russia', 'looking', 'for', 'partnership', 'with', 'india', 'for', 'producing', 'covid', '19', 'vaccine', 'sputnik', 'rdif', 'ceo']",russia looking for partnership with india for producing covid 19 vaccine sputnik rdif ceo
"['eepc', 'urges', 'pm', 'modi', 'to', 'rein', 'in', 'sharp', 'spike', 'in', 'steel', 'prices', 'to', 'help', 'msmes']",eepc urges pm modi to rein in sharp spike in steel prices to help msmes
"['over', '11', '2', 'lakh', 'indians', 'have', 'returned', 'from', 'abroad', 'under', 'vande', 'bharat', 'mission', 'mea']",over 11 2 lakh indians have returned from abroad under vande bharat mission mea
"['epfo', 'records', '6', '55', 'lakh', 'net', 'new', 'enrolments', 'in', 'june', 'from', '1', '72', 'lakh', 'during', 'may', '2020']",epfo records 6 55 lakh net new enrolments in june from 1 72 lakh during may 2020
"['donald', 'trumps', 'former', 'top', 'adviser', 'steve', 'bannon', 'arrested', 'charged', 'with', 'fraud']",donald trumps former top adviser steve bannon arrested charged with fraud
"['rbi', 'guv', 'for', 'keeping', 'monetary', 'arsenal', 'dry', 'for', 'judicious', 'use', 'in', 'future', 'mpc', 'minutes']",rbi guv for keeping monetary arsenal dry for judicious use in future mpc minutes
"['lifestyle', 'products', 'company', 'hey', 'tomorrow', 'launches', 'fruit', 'vegetable', 'wash', 'liquids']",lifestyle products company hey tomorrow launches fruit vegetable wash liquids
"['nagaland', 'governors', 'independence', 'day', 'speech', 'not', 'well', 'received', 'by', 'people', 'pda', 'coalition']",nagaland governors independence day speech not well received by people pda coalition
"['iifl', 'home', 'finance', 'launches', 'next', 'phase', 'of', 'green', 'affordable', 'housing']",iifl home finance launches next phase of green affordable housing
"['department', 'of', 'science', 'and', 'technology', 'to', 'set', 'up', 'tech', 'innovation', 'hub', 'at', 'iiit', 'hyderabad']",department of science and technology to set up tech innovation hub at iiit hyderabad
"['hike', 'to', 'spend', 'up', 'to', 'rs', '40000', 'per', 'employee', 'to', 'facilitate', 'work', 'from', 'home', 'throughout', '2020']",hike to spend up to rs 40000 per employee to facilitate work from home throughout 2020
"['rbi', 'mpc', 'minutes', 'agriculture', 'sector', 'remains', 'a', 'ray', 'of', 'hope', 'important', 'to', 'keep', 'arsenal', 'dry']",rbi mpc minutes agriculture sector remains a ray of hope important to keep arsenal dry
"['hate', 'speech', 'issue', 'parliamentary', 'panel', 'on', 'it', 'summons', 'facebook', 'on', 'september', '2']",hate speech issue parliamentary panel on it summons facebook on september 2
"['trade', 'setup', 'dollar', 'rebound', 'to', 'vex', 'nifty', 'action', 'shifts', 'to', 'broader', 'market']",trade setup dollar rebound to vex nifty action shifts to broader market
"['cbi', 'team', 'reaches', 'mumbai', 'to', 'investigate', 'shushant', 'singh', 'rajput', 'death', 'case']",cbi team reaches mumbai to investigate shushant singh rajput death case
"['fear', 'fading', 'on', 'wall', 'st', 'as', 'investors', 'learn', 'to', 'love', 'the', 'new', 'bull', 'market']",fear fading on wall st as investors learn to love the new bull market
"['apple', '2', 'trillion', 'market', 'value', 'the', 'next', 'trillion', 'wont', 'be', 'easy']",apple 2 trillion market value the next trillion wont be easy
"['despite', 'covid', '19', 'freight', 'loading', 'for', 'august', 'so', 'far', 'better', 'than', 'last', 'years', 'corresponding', 'figure', 'railways']",despite covid 19 freight loading for august so far better than last years corresponding figure railways
"['india', 'says', 'it', 'wants', 'indian', 'lawyer', 'to', 'represent', 'kulbhushan', 'jadhav', 'in', 'pakistani', 'court']",india says it wants indian lawyer to represent kulbhushan jadhav in pakistani court
"['noida', '25th', 'cleanest', 'city', 'among', 'cities', 'with', 'less', 'than', '10', 'lakh', 'people']",noida 25th cleanest city among cities with less than 10 lakh people
"['donald', 'trump', 'must', 'give', 'his', 'tax', 'returns', 'to', 'new', 'york', 'prosecutor', 'judge', 'rules']",donald trump must give his tax returns to new york prosecutor judge rules
"['after', 'hotels', 'and', 'monuments', 'banquet', 'halls', 'to', 'be', 'opened', 'soon', 'at', 'half', 'capacity', 'tourism', 'minister']",after hotels and monuments banquet halls to be opened soon at half capacity tourism minister
"['29', 'people', 'in', 'sero', 'survey', 'have', 'developed', 'anti', 'bodies', 'doubling', 'rate', 'in', 'delhi', 'over', '100', 'days']",29 people in sero survey have developed anti bodies doubling rate in delhi over 100 days
"['divis', 'lab', 'sbi', 'life', 'to', 'replace', 'bharti', 'infratel', 'zee', 'ent', 'in', 'nifty']",divis lab sbi life to replace bharti infratel zee ent in nifty
"['rajkumar', 'imo', 'singh', 'expelled', 'from', 'congress', 'in', 'manipur']",rajkumar imo singh expelled from congress in manipur
"['nse', 'bse', 'bulk', 'deals', 'axis', 'mf', 'sells', 'v', 'guard', 'shares', 'to', 'sbi', 'mf']",nse bse bulk deals axis mf sells v guard shares to sbi mf
"['govt', 'seeks', 'suggestions', 'on', 'notification', 'for', 'ownership', 'details', 'in', 'vehicle', 'registration', 'documents']",govt seeks suggestions on notification for ownership details in vehicle registration documents
"['gold', 'to', 'gain', 'on', 'massive', 'currency', 'debasement', 'skybridge', 'says']",gold to gain on massive currency debasement skybridge says
"['who', 'lauds', 'gujarats', 'efforts', 'to', 'contain', 'coronavirus']",who lauds gujarats efforts to contain coronavirus
"['record', 'melt', 'greenland', 'lost', '586', 'billion', 'tons', 'of', 'ice', 'in', '2019']",record melt greenland lost 586 billion tons of ice in 2019
"['union', 'health', 'minister', 'harsh', 'vardhan', 'launches', 'video', 'game', 'to', 'spread', 'awareness', 'about', 'covid', '19']",union health minister harsh vardhan launches video game to spread awareness about covid 19
"['railways', 'largest', 'current', 'infra', 'project', 'to', 'be', 'delayed', 'by', '6', 'months', 'due', 'to', 'covid', '19']",railways largest current infra project to be delayed by 6 months due to covid 19
"['chandrayaan', '2', 'completes', 'a', 'year', 'around', 'moon', 'adequate', 'fuel', 'for', '7', 'more', 'years', 'isro']",chandrayaan 2 completes a year around moon adequate fuel for 7 more years isro
"['msme', 'credit', 'guarantee', 'scheme', 'banks', 'disbursement', 'crosses', 'rs', '1', 'lakh', 'crore', 'mark']",msme credit guarantee scheme banks disbursement crosses rs 1 lakh crore mark
"['madhya', 'pradesh', 'to', 'offer', 'govt', 'jobs', 'on', 'basis', 'of', 'nra', 'test', 'score', 'shivraj', 'singh', 'chouhan']",madhya pradesh to offer govt jobs on basis of nra test score shivraj singh chouhan
"['covid', '19', 'maharashtra', 'records', 'highest', 'one', 'day', 'count', 'of', '14492', 'cases']",covid 19 maharashtra records highest one day count of 14492 cases
"['congress', 'aiudf', 'alliance', 'will', 'be', 'restricted', 'to', '25', 'to', '30', 'seats', 'in', 'the', 'assembly', 'polls', 'himanta', 'biswa', 'sarma']",congress aiudf alliance will be restricted to 25 to 30 seats in the assembly polls himanta biswa sarma
"['chinese', 'military', 'to', 'introduce', 'robot', 'cooks', 'prevent', 'food', 'waste', 'by', 'troops']",chinese military to introduce robot cooks prevent food waste by troops
"['railways', 'mulls', 'using', 'india', 'post', 'services', 'for', 'pan', 'india', 'last', 'mile', 'connectivity', 'for', 'consignment']",railways mulls using india post services for pan india last mile connectivity for consignment
"['bhartis', 'high', 'speed', 'internet', 'from', 'oneweb', 'satellites', 'in', 'india', 'by', '2022', 'co', 'calls', 'for', 'light', 'touch', 'space', 'policy']",bhartis high speed internet from oneweb satellites in india by 2022 co calls for light touch space policy
"['people', 'will', 'get', 'roads', 'between', 'villages', 'if', 'we', 'return', 'to', 'power', 'nitish', 'kumar']",people will get roads between villages if we return to power nitish kumar
"['with', 'surge', 'in', 'covid', '19', 'cases', 'punjab', 'imposes', 'daily', 'night', 'curfew', 'from', 'tomorrow']",with surge in covid 19 cases punjab imposes daily night curfew from tomorrow
"['political', 'leadership', 'to', 'carry', 'out', 'deep', 'reforms', 'missing', 'in', 'india', 'fin', 'expert']",political leadership to carry out deep reforms missing in india fin expert
"['over', 'two', 'dozen', 'militant', 'commanders', 'killed', 'so', 'far', 'this', 'year', 'jk', 'police', 'chief']",over two dozen militant commanders killed so far this year jk police chief
"['shopping', 'centres', 'association', 'asks', 'home', 'ministry', 'to', 'open', 'family', 'entertainment', 'centres']",shopping centres association asks home ministry to open family entertainment centres
"['approval', 'of', 'pmegp', 'projects', 'rises', '44', 'per', 'cent', 'between', 'april', 'august', 'kvic']",approval of pmegp projects rises 44 per cent between april august kvic
"['bhushan', 'power', 'steel', 'probe', 'ed', 'unearths', 'rs', '700', 'crore', 'of', 'clandestine', 'clearance', 'of', 'goods']",bhushan power steel probe ed unearths rs 700 crore of clandestine clearance of goods
"['hfcs', 'loan', 'growth', 'to', 'almost', 'halve', 'due', 'to', 'covid', 'induced', 'slowdown', 'icra']",hfcs loan growth to almost halve due to covid induced slowdown icra
"['indian', 'oil', 'corp', 'depot', 'at', 'ambala', 'cantonment', 'to', 'be', 'shifted', 'to', 'una', 'haryana', 'minister', 'vij']",indian oil corp depot at ambala cantonment to be shifted to una haryana minister vij
"['indias', 'dependence', 'on', 'thermal', 'power', 'will', 'reduce', 'to', '50', 'per', 'cent', 'by', 'fy22', 'report']",indias dependence on thermal power will reduce to 50 per cent by fy22 report
"['niti', 'aayog', 'panel', 'recommends', 'linking', 'sugarcane', 'prices', 'to', 'sugar', 'rates']",niti aayog panel recommends linking sugarcane prices to sugar rates
"['undertake', 'a', 'survey', 'to', 'understand', 'mental', 'condition', 'of', 'people', 'sarbananda', 'sonowal', 'to', 'officials']",undertake a survey to understand mental condition of people sarbananda sonowal to officials
"['hfcs', 'require', 'rs', '3', '8', '4', '5', 'lakh', 'cr', 'to', 'meet', 'their', 'refinancing', 'requirements', 'this', 'fiscal', 'icra']",hfcs require rs 3 8 4 5 lakh cr to meet their refinancing requirements this fiscal icra
"['night', 'curfew', 'back', 'in', 'all', 'punjab', 'cities', 'and', 'towns', 'till', 'august', '31']",night curfew back in all punjab cities and towns till august 31
"['high', 'security', 'islamabad', 'airport', 'lacks', 'bomb', 'detection', 'and', 'disposal', 'squads', 'report']",high security islamabad airport lacks bomb detection and disposal squads report
"['irb', 'invit', 'fund', 'q1', 'results', 'net', 'profit', 'declines', '44', 'to', 'rs', '24', 'crore']",irb invit fund q1 results net profit declines 44 to rs 24 crore
"['make', 'india', 'global', 'powerhouse', 'for', 'software', 'products', 'it', 'minister', 'to', 'industry']",make india global powerhouse for software products it minister to industry
"['edible', 'oil', 'industry', 'body', 'sea', 'urges', 'government', 'to', 'allow', 'import', 'of', 'only', 'crude', 'palm', 'oil']",edible oil industry body sea urges government to allow import of only crude palm oil
"['opec', 'needs', 'to', 'fix', 'daily', 'oversupply', 'of', 'more', 'than', '2', 'mn', 'barrels']",opec needs to fix daily oversupply of more than 2 mn barrels
"['minister', 'sudhakar', 'launches', 'ai', 'driven', 'movable', 'hospitals', 'to', 'deal', 'with', 'covid', '19']",minister sudhakar launches ai driven movable hospitals to deal with covid 19
"['maharashtra', 'pattern', 'jal', 'kranti', 'can', 'change', 'farmers', 'fate', 'fast', 'track', 'highways', 'network', 'gadkari']",maharashtra pattern jal kranti can change farmers fate fast track highways network gadkari
"['indian', 'overseas', 'bank', 'q1', 'results', 'reports', 'net', 'profit', 'of', 'rs', '121', 'crore']",indian overseas bank q1 results reports net profit of rs 121 crore
"['mcx', 'plans', 'to', 'launch', 'recycled', 'base', 'metals', 'delivery']",mcx plans to launch recycled base metals delivery
"['delhi', 'government', 'allows', 'hotels', 'restaurants', 'to', 'serve', 'liquor', 'directs', 'excise', 'dept', 'to', 'issue', 'necessary', 'permissions']",delhi government allows hotels restaurants to serve liquor directs excise dept to issue necessary permissions
"['after', 'nitis', 'questions', 'railways', 'says', '29k', '30k', 'died', 'due', 'to', 'trespassing', 'untoward', 'incidents', 'in', '3', 'yrs']",after nitis questions railways says 29k 30k died due to trespassing untoward incidents in 3 yrs
"['de', 'beers', 'sees', 'retail', 'diamond', 'sales', 'returning', 'to', '70', '80', 'per', 'cent', 'of', 'pre', 'covid', 'level', 'by', 'october', 'november']",de beers sees retail diamond sales returning to 70 80 per cent of pre covid level by october november
