headlines,headline_text
"['heres', 'the', 'full', 'list', 'of', 'new', 'guidelines', 'issues', 'by', 'mha']",heres the full list of new guidelines issues by mha
"['covid', '19', 'moodys', 'says', 'loan', 'moratorium', 'may', 'lead', 'to', 'greater', 'build', 'up', 'of', 'credit', 'losses', 'for', 'banks']",covid 19 moodys says loan moratorium may lead to greater build up of credit losses for banks
"['genpact', 'may', 'withdraw', 'its', 'earnings', 'guidance']",genpact may withdraw its earnings guidance
"['utensils', 'listed', 'for', 'sale', 'on', 'amazon', 'in']",utensils listed for sale on amazon in
"['hdfc', 'amc', 'pays', 'rs', '4', '2', 'crore', 'to', 'market', 'regulator', 'sebi', 'to', 'settle', 'essel', 'group', 'case']",hdfc amc pays rs 4 2 crore to market regulator sebi to settle essel group case
"['doubling', 'rate', 'of', 'covid', '19', 'cases', 'improves', 'to', '7', '5', 'days']",doubling rate of covid 19 cases improves to 7 5 days
"['centre', 'west', 'bengal', 'stare', 'at', 'each', 'other']",centre west bengal stare at each other
"['it', 'companies', 'lean', 'on', 'utilities', 'communication', 'arms']",it companies lean on utilities communication arms
"['a', 'day', 'is', 'a', 'decade', 'as', 'virus', 'super', 'charges', 'tech', 'revolution']",a day is a decade as virus super charges tech revolution
"['jan', 'march', 'luxe', 'car', 'sales', 'fall', '35', 'respite', 'unlikely', 'soon']",jan march luxe car sales fall 35 respite unlikely soon
"['swiggy', 'to', 'trim', 'cloud', 'kitchen', 'team', 'up', 'to', '1000', 'jobs', 'at', 'risk']",swiggy to trim cloud kitchen team up to 1000 jobs at risk
"['government', 'appointed', 'committee', 'suggests', 'gdp', 'data', 'revamp', 'for', 'states']",government appointed committee suggests gdp data revamp for states
"['blame', 'game', 'over', 'palghar', 'lynching', 'in', 'maharashtra']",blame game over palghar lynching in maharashtra
"['tiruppur', 'units', 'eye', '2', 'billion', 'opportunity', 'from', 'ppe', 'biz']",tiruppur units eye 2 billion opportunity from ppe biz
"['states', 'ease', 'lockdown', 'in', 'unaffected', 'areas', 'curbs', 'continue', 'in', 'hotspots']",states ease lockdown in unaffected areas curbs continue in hotspots
"['odisha', 'to', 'borrow', 'rs', '12k', 'crore', 'from', 'campa', 'and', 'ombadc', 'funds']",odisha to borrow rs 12k crore from campa and ombadc funds
"['rishad', 'premji', 'invites', 'ideas', 'for', 'social', 'distancing', 'at', 'workplace']",rishad premji invites ideas for social distancing at workplace
"['view', 'the', 'irresistible', 'urge', 'to', 'meddle']",view the irresistible urge to meddle
"['c', 'cong']",c cong
"['scores', 'of', 'jobs', 'vanish', 'with', 'non', 'essentials']",scores of jobs vanish with non essentials
"['breaking', 'covid', '19', 'chain', 'lifting', 'lockdown', 'maharashtra', 'govts', 'priority', 'aaditya', 'thackeray']",breaking covid 19 chain lifting lockdown maharashtra govts priority aaditya thackeray
"['the', 's11', 'dormitory', 'inside', 'singapores', 'biggest', 'coronavirus', 'cluster']",the s11 dormitory inside singapores biggest coronavirus cluster
"['advertising', 'agencies', 'seek', 'urgent', 'support', 'from', 'government', 'for', 'business', 'continuity']",advertising agencies seek urgent support from government for business continuity
"['lockdown', 'day', '28', 'faulty', 'kits', 'd', 'sts', 'oil', 'slip']",lockdown day 28 faulty kits d sts oil slip
"['g', '20', 'agri', 'leaders', 'vow', 'to', 'fight', 'global', 'covid', '19', 'crisis']",g 20 agri leaders vow to fight global covid 19 crisis
"['post', 'negative', 'oil', 'crude', 'demand', 'prices', 'to', 'fall', 'further']",post negative oil crude demand prices to fall further
"['us', 'oil', 'futures', 'plumb', 'historic', 'lows', 'below', 'zero', 'brent', 'plunges']",us oil futures plumb historic lows below zero brent plunges
"['phone', 'recharge', 'shops', 'are', 'allowed', 'to', 'operate', 'mha', 'tells', 'states']",phone recharge shops are allowed to operate mha tells states
"['debt', 'relief', 'for', 'poor', 'countries', 'not', 'as', 'simple', 'as', 'it', 'sounds', 'analysts']",debt relief for poor countries not as simple as it sounds analysts
"['brokers', 'on', 'edge', 'as', 'crude', 'bulls', 'face', 'extra', 'rs', '332', 'crore', 'cumulative', 'loss']",brokers on edge as crude bulls face extra rs 332 crore cumulative loss
"['mcx', 'to', 'extend', 'trading', 'time', 'for', 'non', 'agri', 'goods', 'from', 'april', '23']",mcx to extend trading time for non agri goods from april 23
"['tv', 'broadcasters', 'seek', 'economic', 'relief', 'and', 'rehabilitation', 'package', 'from', 'government']",tv broadcasters seek economic relief and rehabilitation package from government
"['those', 'willing', 'to', 'return', 'to', 'assam', 'will', 'do', 'so', 'at', 'their', 'own', 'risk', 'himanta', 'biswa', 'sarma']",those willing to return to assam will do so at their own risk himanta biswa sarma
"['maharashta', 'government', 'opens', 'account', 'to', 'attract', 'csr', 'donations', 'like', 'pm', 'cares']",maharashta government opens account to attract csr donations like pm cares
"['sebi', 'extends', 'validity', 'of', 'observations', 'on', 'public', 'rights', 'issues', 'by', 'six', 'months']",sebi extends validity of observations on public rights issues by six months
"['indigo', 'seeks', 'deferring', 'aircraft', 'lease', 'rental', 'payments', 'by', 'six', 'months', 'says', 'source']",indigo seeks deferring aircraft lease rental payments by six months says source
"['how', 'can', 'oil', 'prices', 'be', 'negative']",how can oil prices be negative
"['gold', 'pares', 'losses', 'as', 'oil', 'rout', 'hammers', 'risk', 'appetite']",gold pares losses as oil rout hammers risk appetite
"['sebi', 'extends', 'compliance', 'timelines', 'for', 'trading', 'clearing', 'members']",sebi extends compliance timelines for trading clearing members
"['dow', 'jones', 'opens', '285', 'pts', 'lower', 'as', 'us', 'crude', 'collapse', 'adds', 'to', 'pandemic', 'worries']",dow jones opens 285 pts lower as us crude collapse adds to pandemic worries
"['renewable', 'energy', 'projects', 'get', '30', 'days', 'extension', 'for', 'commissioning', 'beyond', 'lockdown', 'period']",renewable energy projects get 30 days extension for commissioning beyond lockdown period
"['den', 'networks', 'reports', 'q4', 'pat', 'of', 'rs', '22', '52', 'crore']",den networks reports q4 pat of rs 22 52 crore
"['i', 't', 'dept', 'sends', 'e', 'mails', 'to', '1', '72', 'lakh', 'assessees', 'over', 'outstanding', 'tax', 'dues']",i t dept sends e mails to 1 72 lakh assessees over outstanding tax dues
"['ioc', 'bpcl', 'resume', 'work', 'on', 'select', 'projects', 'gear', 'up', 'to', 'ramp', 'up', 'operations', 'post', 'lockdown']",ioc bpcl resume work on select projects gear up to ramp up operations post lockdown
"['covid', '19', 'impact', 'at', 'malls', 'the', 'last', 'to', 'recover', 'will', 'be', 'cinemas', 'and', 'eateries', 'post', 'lockdown']",covid 19 impact at malls the last to recover will be cinemas and eateries post lockdown
"['it', 'companies', 'want', 'government', 'to', 'release', 'past', 'dues', 'to', 'tide', 'over', 'coronavirus', 'crisis']",it companies want government to release past dues to tide over coronavirus crisis
"['delhi', 'govt', 'to', 'give', '2000', 'food', 'coupons', 'each', 'to', 'mps', 'mlas', 'for', 'distribution', 'among', 'the', 'needy', 'cm']",delhi govt to give 2000 food coupons each to mps mlas for distribution among the needy cm
"['aim', 'to', 'reduce', 'costs', 'by', '25', 'no', 'worries', 'about', 'debt', 'repayments', 'anil', 'agarwal']",aim to reduce costs by 25 no worries about debt repayments anil agarwal
"['nestle', 'resumes', 'manufacturing', 'at', 'all', 'plants']",nestle resumes manufacturing at all plants
"['economy', 'suffers', 'unprecedented', 'collapse', 'due', 'to', 'covid', '19', 'survey']",economy suffers unprecedented collapse due to covid 19 survey
"['trade', 'setup', 'nifty', 'may', 'see', 'stable', 'start', 'but', 'trading', 'range', 'set', 'to', 'get', 'narrower']",trade setup nifty may see stable start but trading range set to get narrower
"['it', 'firms', 'expect', 'utilities', 'communication', 'help', 'offset', 'as', 'biz', 'from', 'key', 'sectors', 'drop']",it firms expect utilities communication help offset as biz from key sectors drop
"['ahead', 'of', 'the', 'market', '12', 'things', 'that', 'will', 'decide', 'stock', 'action', 'on', 'wednesday']",ahead of the market 12 things that will decide stock action on wednesday
"['loan', 'moratorium', 'may', 'restrain', 'banks', 'from', 'proactive', 'recovery', 'moodys']",loan moratorium may restrain banks from proactive recovery moodys
"['small', 'tea', 'growers', 'in', 'assam', 'estimate', 'a', 'loss', 'of', 'rs', '500', 'crore', 'due', 'to', 'the', 'pandemic']",small tea growers in assam estimate a loss of rs 500 crore due to the pandemic
"['chinese', 'leadership', 'harasses', 'activists', 'lawyers', 'as', 'face', 'saving', 'measure']",chinese leadership harasses activists lawyers as face saving measure
"['religare', 'broking', 'sees', '50', 'upswing', 'in', 'online', 'trading', 'during', 'lockdown']",religare broking sees 50 upswing in online trading during lockdown
"['will', 'continue', 'with', 'wfh', 'critical', 'staff', 'present', 'on', 'premises', 'hcl', 'tech']",will continue with wfh critical staff present on premises hcl tech
"['nclt', 'to', 'start', 'hearing', 'urgent', 'matters', 'through', 'video', 'conferencing', 'from', 'tuesday']",nclt to start hearing urgent matters through video conferencing from tuesday
"['gold', 'prices', 'today', 'edge', 'higher', 'as', 'investors', 'rush', 'to', 'safe', 'haven']",gold prices today edge higher as investors rush to safe haven
"['google', 'drops', 'charges', 'on', 'shopping', 'service', 'to', 'counter', 'amazons', 'surging', 'ad', 'sales']",google drops charges on shopping service to counter amazons surging ad sales
"['trumps', 'plan', 'to', 'suspend', 'immigration', 'would', 'affect', 'indians', 'waiting', 'to', 'migrate', 'to', 'us']",trumps plan to suspend immigration would affect indians waiting to migrate to us
"['covid', '19', 'karnataka', 'to', 'collect', 'samples', 'of', 'journalists']",covid 19 karnataka to collect samples of journalists
"['coronavirus', 'army', 'readying', 'teams', 'for', 'bangladesh', 'bhutan', 'sri', 'lanka', 'afghanistan']",coronavirus army readying teams for bangladesh bhutan sri lanka afghanistan
"['bombay', 'high', 'court', 'to', 'cancel', 'summer', 'vacation', 'if', 'lockdown', 'is', 'lifted']",bombay high court to cancel summer vacation if lockdown is lifted
"['voda', 'idea', 'pays', 'rs', '1367', 'cr', 'to', 'govt', 'towards', 'licence', 'fee', 'spectrum', 'charges', 'for', 'jan', 'mar', 'qtr']",voda idea pays rs 1367 cr to govt towards licence fee spectrum charges for jan mar qtr
"['manappuram', 'finance', 'sebi', 'disposes', 'of', 'insider', 'trading', 'charges', 'against', 'kotak', 'mahindra', 'life', 'insurance']",manappuram finance sebi disposes of insider trading charges against kotak mahindra life insurance
"['rbi', '3', 'month', 'emi', 'moratorium', 'could', 'provide', 'rs', '2', '1', 'lakh', 'crore', 'liquidity', 'to', 'companies']",rbi 3 month emi moratorium could provide rs 2 1 lakh crore liquidity to companies
"['stress', 'on', 'industry', 'due', 'to', 'covid', '19', 'to', 'extend', 'beyond', 'q1', 'of', 'fy21', 'more', 'firms', 'willing', 'to', 'retain', 'manpower', 'assocham', 'survey']",stress on industry due to covid 19 to extend beyond q1 of fy21 more firms willing to retain manpower assocham survey
"['banks', 'to', 'achieve', 'priority', 'sector', 'lending', 'target', 'via', 'rbis', 'liquidity', 'dose']",banks to achieve priority sector lending target via rbis liquidity dose
"['hdfc', 'cuts', 'rplr', 'by', '15', 'basis', 'points']",hdfc cuts rplr by 15 basis points
"['virtual', 'reality', 'platform', 'raises', 'fresh', 'round', 'of', 'funding']",virtual reality platform raises fresh round of funding
"['tamil', 'nadu', 'sees', 'one', 'more', 'death', 'and', '76', 'fresh', 'cases', 'of', 'covid', '19', '26', 'journalists', 'from', 'a', 'single', 'channel', 'test', 'positive']",tamil nadu sees one more death and 76 fresh cases of covid 19 26 journalists from a single channel test positive
"['bulk', 'deals', 'yes', 'bank', 'further', 'dumps', 'reliance', 'naval']",bulk deals yes bank further dumps reliance naval
"['punjab', 'cm', 'asks', 'modi', 'for', 'a', '3', 'month', 'special', 'financial', 'package', 'extension', 'to', '15th', 'finance', 'commission', 'till', 'october', '2021']",punjab cm asks modi for a 3 month special financial package extension to 15th finance commission till october 2021
"['coronavirus', 'outbreak', 'shades', 'of', 'green', 'in', 'a', 'pool', 'of', 'red']",coronavirus outbreak shades of green in a pool of red
"['now', 'robot', 'is', 'part', 'of', 'keralas', 'fight', 'against', 'coronavirus']",now robot is part of keralas fight against coronavirus
"['deficit', 'funding', 'to', 'rate', 'cuts', 'are', 'indias', 'options', 'to', 'fight', 'virus']",deficit funding to rate cuts are indias options to fight virus
"['gic', 'raises', 'stake', 'in', 'bandhan', 'bank', 'to', '4', '49']",gic raises stake in bandhan bank to 4 49
"['developers', 'architects', 'should', 'be', 'ashamed', 'of', 'creating', 'slums', 'ratan', 'tata']",developers architects should be ashamed of creating slums ratan tata
"['you', 'may', 'be', 'allowed', 'to', 'pay', 'health', 'insurance', 'premium', 'in', 'instalments', 'amid', 'coronavirus', 'outbreak']",you may be allowed to pay health insurance premium in instalments amid coronavirus outbreak
"['it', 'will', 'be', 'difficult', 'for', 'them', 'to', 'survive', 'pgi', 'doctors', 'say', 'diabetics', 'heart', 'patients', 'highly', 'susceptible', 'to', 'covid', '19']",it will be difficult for them to survive pgi doctors say diabetics heart patients highly susceptible to covid 19
"['60', 'more', 'arrested', 'for', 'attack', 'on', 'health', 'workers', 'in', 'bengaluru', 'govt']",60 more arrested for attack on health workers in bengaluru govt
"['icici', 'bank', 'confirms', 'exposure', 'to', 'troubled', 'oil', 'trader', 'hin', 'leong']",icici bank confirms exposure to troubled oil trader hin leong
"['uddhav', 'thackerays', 'nomination', 'to', 'council', 'ball', 'is', 'in', 'governors', 'court']",uddhav thackerays nomination to council ball is in governors court
"['more', 'than', 'half', 'of', 'indian', 'companies', 'expect', 'moderate', 'impact', 'of', 'covid', '19', 'on', 'business', 'survey']",more than half of indian companies expect moderate impact of covid 19 on business survey
