headlines,headline_text
"['legally', 'blonde', 'prequel', 'series', 'elle', 'set', 'to', 'debut', 'when', 'and', 'where', 'to', 'watch']",legally blonde prequel series elle set to debut when and where to watch
"['a', 'sneak', 'peak', 'into', 'taylor', 'swifts', 'paris', 'suite', 'priced', 'at', '21000', 'per', 'night']",a sneak peak into taylor swifts paris suite priced at 21000 per night
"['did', 'francis', 'ford', 'coppola', 'kiss', 'extras', 'on', 'set', 'while', 'filming', 'megalopolis', 'this', 'is', 'what', 'executive', 'producer', 'said']",did francis ford coppola kiss extras on set while filming megalopolis this is what executive producer said
"['chabahar', 'port', 'of', 'a', 'smart', 'call']",chabahar port of a smart call
"['russo', 'brothers', 'live', 'action', 'hercules', 'will', 'it', 'ever', 'release']",russo brothers live action hercules will it ever release
"['making', 'greatness', 'priceless', 'with', 'price']",making greatness priceless with price
"['kerala', 'political', 'leaders', 'come', 'to', 'mammoottys', 'defense', 'after', 'superstar', 'get', 'harrassed', 'by', 'trolls']",kerala political leaders come to mammoottys defense after superstar get harrassed by trolls
"['best', 'artificial', 'flowers', 'for', 'home', 'adding', 'timeless', 'elegance', 'to', 'your', 'living', 'space']",best artificial flowers for home adding timeless elegance to your living space
"['battleground', 'odisha', 'modi', 'shah', 'patnaik', 'rahul', 'ready', 'for', 'attack']",battleground odisha modi shah patnaik rahul ready for attack
"['share', 'of', 'quick', 'commerce', 'in', 'online', 'fmcg', 'sales', 'rockets', 'to', '35', 'in', 'fy24']",share of quick commerce in online fmcg sales rockets to 35 in fy24
"['punjab', 'kings', 'beat', 'rajasthan', 'royals', 'by', '5', 'wickets']",punjab kings beat rajasthan royals by 5 wickets
"['europe', 'trips', 'growing', 'popular', 'among', 'indians', 'schengen', 'visa', 'applications', 'surge', 'by', 'nearly', '40']",europe trips growing popular among indians schengen visa applications surge by nearly 40
"['fix', 'our', 'jugaad', 'cities', 'first', 'then', 'get', 'viksit']",fix our jugaad cities first then get viksit
"['view', 'googles', 'distributing', 'ai', 'pixie', 'dust']",view googles distributing ai pixie dust
"['azadi', 'slogans', 'are', 'now', 'heard', 'in', 'pok', 'we', 'will', 'take', 'it', 'back', 'amit', 'shah']",azadi slogans are now heard in pok we will take it back amit shah
"['hulu', 'reveals', 'the', 'famous', 'five', 'trailer', 'when', 'and', 'where', 'to', 'watch', 'the', 'enid', 'blyton', 'series', 'release', 'date']",hulu reveals the famous five trailer when and where to watch the enid blyton series release date
"['bjp', 'wants', 'to', 'destroy', 'constitution', 'scrap', 'reservation', 'rahul', 'gandhi']",bjp wants to destroy constitution scrap reservation rahul gandhi
"['the', 'last', 'old', 'style', 'election', 'another', 'future', 'likely', 'soon', 'for', 'how', 'india', 'votes']",the last old style election another future likely soon for how india votes
"['the', 'art', 'of', 'combat']",the art of combat
['rosetta'],rosetta
"['south', 'korean', 'star', 'jihae', 'best', 'known', 'for', 'succession', 'joins', 'dune', 'prophecy']",south korean star jihae best known for succession joins dune prophecy
"['air', 'india', 'vistara', 'merger', 'awaiting', 'foreign', 'direct', 'investment', 'other', 'approvals', 'singapore', 'airlines']",air india vistara merger awaiting foreign direct investment other approvals singapore airlines
"['india', 'slashes', 'windfall', 'tax', 'to', 'rs', '5700', 'crore', 'effective', 'may', '16']",india slashes windfall tax to rs 5700 crore effective may 16
"['was', 'tom', 'brady', 'upset', 'at', 'jeff', 'rosss', 'roast', 'during', 'the', 'netflix', 'special']",was tom brady upset at jeff rosss roast during the netflix special
"['is', 'kardashian', 'matriarch', 'kris', 'jenner', 'heading', 'towards', 'retirement', 'amid', 'health', 'concerns']",is kardashian matriarch kris jenner heading towards retirement amid health concerns
"['sp', '500', 'nasdaq', 'hit', 'intraday', 'record', 'highs', 'after', 'inflation', 'data']",sp 500 nasdaq hit intraday record highs after inflation data
"['civil', 'war', 'movie', 'digital', 'release', 'date', 'announced', 'where', 'to', 'watch', 'full', 'movie', 'online']",civil war movie digital release date announced where to watch full movie online
"['lic', 'housing', 'finance', 'q4', 'results', 'net', 'profit', 'falls', 'over', '7', 'yoy', 'to', 'rs', '1091', 'crore']",lic housing finance q4 results net profit falls over 7 yoy to rs 1091 crore
"['donald', 'trump', 'to', 'take', 'on', 'joe', 'biden', 'on', 'television', 'when', 'and', 'where', 'you', 'can', 'watch', '2024', 'us', 'presidential', 'debate']",donald trump to take on joe biden on television when and where you can watch 2024 us presidential debate
"['indias', 'gdp', 'correlation', 'has', 'gone', 'for', 'a', 'toss', 'in', 'the', 'current', 'year', 'asian', 'paints', 'amit', 'syngle']",indias gdp correlation has gone for a toss in the current year asian paints amit syngle
"['who', 'is', 'the', 'fly', 'know', 'about', 'drug', 'kingpin', 'and', 'his', 'tricks', 'to', 'escape', 'prison', 'convoy']",who is the fly know about drug kingpin and his tricks to escape prison convoy
"['grandmasters', 'some', 'ai', 'augmented', 'chess']",grandmasters some ai augmented chess
"['keystone', 'realtors', 'q4', 'results', 'net', 'profit', 'drops', '60', 'yoy', 'to', 'rs', '31', 'crore']",keystone realtors q4 results net profit drops 60 yoy to rs 31 crore
"['asian', 'paints', 'issues', 'clarification', 'after', 'amit', 'syngles', 'gdp', 'correlation', 'remark', 'says', 'comments', 'are', 'being', 'misinterpreted']",asian paints issues clarification after amit syngles gdp correlation remark says comments are being misinterpreted
