headlines,headline_text
"['october', 'surprises', 'no', 'the', 'biggest', 'ones', 'will', 'come', 'after', 'that', 'heres', 'what', 'a', 'new', 'power', 'rankings', 'say']",october surprises no the biggest ones will come after that heres what a new power rankings say
"['bjp', 'revises', 'strategy', 'for', 'backward', 'castes', 'for', 'maharashtra', 'assembly', 'polls', 'following', 'lok', 'sabha', 'elections']",bjp revises strategy for backward castes for maharashtra assembly polls following lok sabha elections
"['jdu', 'aims', 'to', 'attract', 'dalit', 'voters', 'ahead', 'of', 'bihar', 'assembly', 'elections', 'with', 'bhim', 'sansad', 'events']",jdu aims to attract dalit voters ahead of bihar assembly elections with bhim sansad events
"['nda', 'finalises', 'seat', 'sharing', 'for', 'maharashtra', 'assembly', 'polls', '47', 'seats', 'still', 'under', 'dispute']",nda finalises seat sharing for maharashtra assembly polls 47 seats still under dispute
"['alkem', 'sonnet', 'ink', 'pact', 'for', 'diabetic', 'neuropathy']",alkem sonnet ink pact for diabetic neuropathy
"['sq', 'ft', 'knight', 'frank']",sq ft knight frank
"['astrosat', 'nasa', 'capture', 'black', 'hole', 'eruption', 'stills']",astrosat nasa capture black hole eruption stills
"['world', 'bank', 'maintains', 'indias', 'fy25', 'gdp', 'growth', 'forecast', 'at', '7', 'amid', 'strong', 'agricultural', 'production', 'employment', 'growth']",world bank maintains indias fy25 gdp growth forecast at 7 amid strong agricultural production employment growth
"['banks', 'complain', 'e', 'crooks', 'using', 'their', 'names', 'to', 'dupe', 'customers']",banks complain e crooks using their names to dupe customers
"['india', 'tops', 's', 'asia', 'in', 'women', 'labour', 'participation']",india tops s asia in women labour participation
"['will', 'this', 'affect', 'the', 'ex', 'presidents', 'chances', 'in', 'u', 's', 'elections', 'ex', 'kgb', 'spy', 'says', 'russia', 'cultivated', 'donald', 'trump', 'as', 'an', 'asset', 'for', '40', 'years']",will this affect the ex presidents chances in u s elections ex kgb spy says russia cultivated donald trump as an asset for 40 years
"['indias', 'astrosat', 'and', 'nasas', 'space', 'observatories', 'capture', 'dramatic', 'eruptions', 'from', 'stellar', 'wreckage', 'around', 'a', 'massive', 'black', 'hole']",indias astrosat and nasas space observatories capture dramatic eruptions from stellar wreckage around a massive black hole
"['rings', 'of', 'power', 'season', '3', 'release', 'date', 'on', 'amazon', 'prime', 'video', 'what', 'we', 'know', 'so', 'far']",rings of power season 3 release date on amazon prime video what we know so far
"['no', 'corruption', 'charges', 'against', 'modi', 'government', 'in', 'last', '10', 'years', 'says', 'shah']",no corruption charges against modi government in last 10 years says shah
"['vvip', 'chopper', 'scam', 'jailed', 'james', 'inspects', 'unrelied', 'documents', 'at', 'cbi', 'hq']",vvip chopper scam jailed james inspects unrelied documents at cbi hq
"['best', 'large', 'capacity', 'microwave', 'ovens', 'top', 'models', 'for', 'cooking', 'baking', 'and', 'grilling']",best large capacity microwave ovens top models for cooking baking and grilling
"['zydus', 'gets', 'us', 'nod', 'for', 'schizophrenia', 'generic', 'medicine']",zydus gets us nod for schizophrenia generic medicine
"['india', 'asean', 'back', 'unclos', 'to', 'resolve', 'south', 'china', 'sea', 'disputes']",india asean back unclos to resolve south china sea disputes
"['best', 'puppy', 'foods', 'nutritious', 'balanced', 'and', 'delicious', 'options', 'for', 'growing', 'puppies']",best puppy foods nutritious balanced and delicious options for growing puppies
"['centre', 'bans', 'hizb', 'ut', 'tahrir', 'says', 'outfit', 'aims', 'to', 'establish', 'caliphate']",centre bans hizb ut tahrir says outfit aims to establish caliphate
"['rift', 'in', 'national', 'peoples', 'party', 'as', 'all', 'seven', 'mlas', 'boycott', 'state', 'executive', 'meeting', 'in', 'manipur']",rift in national peoples party as all seven mlas boycott state executive meeting in manipur
"['maharashtra', 'cabinet', 'offers', 'sops', 'for', 'obcs', 'tribals', 'minorities']",maharashtra cabinet offers sops for obcs tribals minorities
"['evm', 'battery', 'charge', 'levels', 'vary', 'from', 'mock', 'to', 'actual', 'polls']",evm battery charge levels vary from mock to actual polls
"['these', 'three', 'market', 'leading', 'stocks', 'can', 'plunge', 'if', 'kamala', 'harris', 'wins', 'us', 'elections']",these three market leading stocks can plunge if kamala harris wins us elections
"['nagaland', 'land', 'dispute', 'authorities', 'impose', 'prohibitory', 'orders', 'to', 'maintain', 'peace']",nagaland land dispute authorities impose prohibitory orders to maintain peace
"['hurricane', 'milton', 'latest', 'update', 'are', 'disney', 'world', 'universal', 'studios', 'open', 'for', 'visitors']",hurricane milton latest update are disney world universal studios open for visitors
"['indias', 'chandrayaan', 'missions', 'redefined', 'lunar', 'science', 'for', 'all']",indias chandrayaan missions redefined lunar science for all
"['oil', 'use', 'falls', 'for', 'second', 'straight', 'month', 'in', 'september']",oil use falls for second straight month in september
"['nta', 'to', 'release', '2025', 'exam', 'calendar', 'key', 'dates', 'for', 'jee', 'neet', 'cuet', 'and', 'ugc', 'net']",nta to release 2025 exam calendar key dates for jee neet cuet and ugc net
"['big', 'revelation', 'against', 'diddy', 'accuser', 'thalia', 'graves', 'her', 'ex', 'partner', 'says', 'she', 'gave', 'him', '3', 'million', 'bribe', 'to', 'back', 'rape', 'story', 'against', 'rapper']",big revelation against diddy accuser thalia graves her ex partner says she gave him 3 million bribe to back rape story against rapper
"['ratan', 'tata', 'conscience', 'keeper', 'of', 'india', 'inc', 'and', 'architect', 'of', 'a', 'global', 'brand']",ratan tata conscience keeper of india inc and architect of a global brand
