headlines,headline_text
"['jee', 'main', 'first', 'session', 'postponed', 'to', 'june', 'second', 'session', 'to', 'july']",jee main first session postponed to june second session to july
"['ipl', 'promotions', 'anil', 'kumble', 'exempt', 'from', 'service', 'tax']",ipl promotions anil kumble exempt from service tax
"['view', 'if', 'nehrus', 'poorer', 'india', 'could', 'stand', 'its', 'ground', 'so', 'can', 'modis', 'new', 'india']",view if nehrus poorer india could stand its ground so can modis new india
"['ipl', 'pat', 'cummins', 'venkatesh', 'iyer', 'shine', 'as', 'kolkata', 'knight', 'riders', 'register', 'five', 'wicket', 'win', 'over', 'mi']",ipl pat cummins venkatesh iyer shine as kolkata knight riders register five wicket win over mi
"['adb', 'pegs', 'indias', 'fy23', 'growth', 'at', '7', '5', 'on', 'increased', 'infra', 'spending']",adb pegs indias fy23 growth at 7 5 on increased infra spending
"['effective', 'regulation', 'not', 'overenthusiastic']",effective regulation not overenthusiastic
"['brahmos', 'deal', 'with', 'philippines', 'widens', 'scope', 'in', 'aerospace', 'navy', 'says', 'envoy']",brahmos deal with philippines widens scope in aerospace navy says envoy
"['abiding', 'and', 'enforcing', 'the', 'law', 'scientifically']",abiding and enforcing the law scientifically
"['indias', 'services', 'activity', 'at', '3', 'month', 'high', 'as', 'covid', 'curbs', 'ease']",indias services activity at 3 month high as covid curbs ease
"['panel', 'moots', 'universal', 'pension', 'for', 'self', 'employed', 'gig', 'workers']",panel moots universal pension for self employed gig workers
"['beauty', 'body', 'and', 'soul']",beauty body and soul
"['make', 'sacrifices', 'for', 'country', 'pm', 'modi', 'tells', 'bjp', 'workers']",make sacrifices for country pm modi tells bjp workers
"['neo', 'nazis', 'azov', 'battalion', 'is', 'ukraines', 'controversial', 'custodian']",neo nazis azov battalion is ukraines controversial custodian
"['coffee', 'day', 'defaults', 'rs', '480', 'crore', 'on', 'loan', 'repayment', 'securities']",coffee day defaults rs 480 crore on loan repayment securities
