headlines,headline_text
"['facing', 'protests', 'in', 'madhya', 'pradesh', 'congress', 'may', 'change', 'few', 'candidates']",facing protests in madhya pradesh congress may change few candidates
"['israel', 'escalates', 'strikes', 'on', 'gaza', 'as', 'two', 'more', 'hostages', 'freed']",israel escalates strikes on gaza as two more hostages freed
"['dan', 'evans', 'suffers', 'calf', 'injury', 'retires', 'from', 'erste', 'bank', 'open', 'match', 'ahead', 'of', 'davis', 'cup', 'finals']",dan evans suffers calf injury retires from erste bank open match ahead of davis cup finals
"['byjus', 'cfo', 'quits', 'and', 'rejoins', 'vedanta', 'to', 'oversee', 'restructuring']",byjus cfo quits and rejoins vedanta to oversee restructuring
"['state', 'banks', 'plan', 'one', 'portal', 'to', 'map', 'clients']",state banks plan one portal to map clients
"['kangana', 'ranaut', 'becomes', 'first', 'woman', 'to', 'set', 'ablaze', 'ravana', 'effigy', 'at', 'delhis', 'lav', 'kush', 'ramlila']",kangana ranaut becomes first woman to set ablaze ravana effigy at delhis lav kush ramlila
"['maha', 'akhand', 'bharat', 'india', 'emerges', 'as', 'top', 'country', 'of', 'origin', 'for', 'new', 'citizens', 'in', 'oecd', 'countries']",maha akhand bharat india emerges as top country of origin for new citizens in oecd countries
"['macquarie', 'kkr', 'seek', 'rs', '8500', 'crore', 'in', 'loans', 'for', 'their', 'respective', 'roads', 'businesses', 'in', 'india']",macquarie kkr seek rs 8500 crore in loans for their respective roads businesses in india
"['bill', 'kenwright', 'everton', 'chairman', 'and', 'theatre', 'producer', 'dies', 'everything', 'you', 'should', 'know', 'about', 'him']",bill kenwright everton chairman and theatre producer dies everything you should know about him
"['ashish', 'pyasi', 'of', 'dhir', 'dhir', 'associates', 'launches', 'dispute', 'resolution', 'firm', 'aendri', 'legal']",ashish pyasi of dhir dhir associates launches dispute resolution firm aendri legal
"['nclt', 'admits', 'insolvency', 'plea', 'against', 'precision', 'realty', 'developers']",nclt admits insolvency plea against precision realty developers
"['how', 'indias', 'role', 'in', 'west', 'asia', 'plays', 'out', 'will', 'have', 'an', 'enormous', 'impact', 'on', 'its', 'external', 'strategy']",how indias role in west asia plays out will have an enormous impact on its external strategy
"['finding', 'money', 'in', 'old', 'clothes']",finding money in old clothes
"['create', 'indian', 'madrasas', 'on', 'the', 'lines', 'of', 'ancient', 'uzbek', 'ones']",create indian madrasas on the lines of ancient uzbek ones
"['arsenal', 'vs', 'sevilla', 'live', 'streaming', 'when', 'and', 'where', 'to', 'watch', 'uefa', 'champions', 'league', 'match']",arsenal vs sevilla live streaming when and where to watch uefa champions league match
"['congress', 'may', 'field', 'nisha', 'bangre', 'from', 'amla']",congress may field nisha bangre from amla
"['indian', 'market', 'braces', 'for', 'impact', 'as', 'us', 'bond', 'yield', 'breaches', '5']",indian market braces for impact as us bond yield breaches 5
"['manipur', 'tribal', 'body', 'reacts', 'to', 'rss', 'chief', 'mohan', 'bhagwats', 'remarks', 'blames', 'cm', 'biren', 'singh', 'for', 'ethnic', 'violence']",manipur tribal body reacts to rss chief mohan bhagwats remarks blames cm biren singh for ethnic violence
"['puppet', 'in', 'gods', 'hands']",puppet in gods hands
"['multiple', 'green', 'technologies', 'in', 'cars', 'to', 'help', 'meet', 'carbon', 'neutrality', 'targets', 'in', 'india', 'toyota']",multiple green technologies in cars to help meet carbon neutrality targets in india toyota
"['83', 'consumers', 'not', 'happy', 'with', 'convenience', 'fees', 'they', 'pay', 'online']",83 consumers not happy with convenience fees they pay online
"['were', 'not', 'the', 'only', 'blasted', 'unsound', 'lot']",were not the only blasted unsound lot
"['controversy', 'erupts', 'over', 'flag', 'mix', 'up', 'in', 'marvels', 'spider', 'man', '2']",controversy erupts over flag mix up in marvels spider man 2
"['killers', 'of', 'the', 'flower', 'moon', 'trounces', 'taylor', 'swifts', 'the', 'eras', 'tour', 'concert', 'film', 'at', 'global', 'box', 'office']",killers of the flower moon trounces taylor swifts the eras tour concert film at global box office
"['nba', 'welcomes', 'che', 'flores', 'as', 'leagues', 'first', 'openly', 'non', 'binary', 'and', 'transgender', 'referee']",nba welcomes che flores as leagues first openly non binary and transgender referee
"['83', 'consumers', 'not', 'happy', 'with', 'convenience', 'fees', 'they', 'pay', 'online', 'survey']",83 consumers not happy with convenience fees they pay online survey
"['fellow', 'travelers', 'check', 'out', 'upcoming', 'shows', 'release', 'schedule', 'episode', 'count', 'cast', 'plot', 'and', 'more']",fellow travelers check out upcoming shows release schedule episode count cast plot and more
"['nic', 'will', 'extend', 'full', 'cooperation', 'vaishnaw', 'responds', 'to', 'dubeys', 'letter', 'seeking', 'probe', 'against', 'moitra']",nic will extend full cooperation vaishnaw responds to dubeys letter seeking probe against moitra
"['britney', 'spears', 'five', 'biggest', 'revelations', 'from', 'her', 'memoir', 'the', 'woman', 'in', 'me']",britney spears five biggest revelations from her memoir the woman in me
"['spotify', 'surprises', 'with', 'q3', 'profit', 'sees', '10', 'stock', 'surge']",spotify surprises with q3 profit sees 10 stock surge
"['world', 'rugby', 'announces', 'groundbreaking', 'revamp', 'of', 'mens', 'international', 'calendar']",world rugby announces groundbreaking revamp of mens international calendar
"['interview', 'with', 'the', 'vampire', 'season', '2', 'heres', 'what', 'we', 'know', 'so', 'far']",interview with the vampire season 2 heres what we know so far
"['71', 'year', 'old', 'manchester', 'man', 'who', 'arranged', 'to', 'rape', '12', 'week', 'old', 'baby', 'receives', '80', 'month', 'prison', 'sentence']",71 year old manchester man who arranged to rape 12 week old baby receives 80 month prison sentence
"['huge', 'cache', 'of', 'arms', 'and', 'ammunition', 'seized', 'in', 'restive', 'manipur']",huge cache of arms and ammunition seized in restive manipur
"['heres', 'why', 'floridas', 'berns', 'steak', 'house', 'is', 'special', 'among', 'other', 'fine', 'dining', 'restaurants']",heres why floridas berns steak house is special among other fine dining restaurants
"['manchester', 'united', 'vs', 'copenhagen', 'uefa', 'champions', 'league', 'live', 'streaming', 'kick', 'off', 'time', 'where', 'to', 'watch', 'man', 'utds', 'must', 'win', 'match']",manchester united vs copenhagen uefa champions league live streaming kick off time where to watch man utds must win match
"['ethan', 'glynns', 'heartwarming', 'encounter', 'with', 'justin', 'jefferson', 'on', 'the', 'vikings', 'sideline', 'wins', 'hearts']",ethan glynns heartwarming encounter with justin jefferson on the vikings sideline wins hearts
"['elliott', 'gould', 'recalls', 'meeting', 'elvis', 'presley', 'and', 'reflects', 'on', 'past', 'relationships']",elliott gould recalls meeting elvis presley and reflects on past relationships
"['jennifer', 'lawrences', 'no', 'hard', 'feelings', 'ranks', 'no', '1', 'on', 'netflixs', 'top', 'movies', 'chart']",jennifer lawrences no hard feelings ranks no 1 on netflixs top movies chart
"['now', 'stream', 'your', 'favorite', 'anime', 'on', 'prime', 'video', 'with', 'crunchyroll']",now stream your favorite anime on prime video with crunchyroll
"['manipur', 'cm', 'n', 'biren', 'singh', 'affirms', 'peace', 'talks', 'with', 'valley', 'based', 'armed', 'group', 'right', 'on', 'track']",manipur cm n biren singh affirms peace talks with valley based armed group right on track
"['jason', 'kelce', 'reflects', 'on', 'brother', 'travis', 'kelces', 'relationship', 'with', 'taylor', 'swift']",jason kelce reflects on brother travis kelces relationship with taylor swift
"['mp', 'election', 'kamal', 'nath', 'promises', 'revival', 'of', 'sri', 'lanka', 'sita', 'temple', 'project']",mp election kamal nath promises revival of sri lanka sita temple project
"['rapist', 'jailed', 'for', 'seven', 'years', 'forever', 'marked', 'as', 'a', 'sex', 'offender', 'for', 'attack', 'on', 'teenager', 'in', 'aberdeen']",rapist jailed for seven years forever marked as a sex offender for attack on teenager in aberdeen
"['jay', 'z', 'chooses', '500k', 'over', 'lunch', 'in', 'viral', 'would', 'you', 'rather', 'debate']",jay z chooses 500k over lunch in viral would you rather debate
"['real', 'madrid', 'vs', 'sporting', 'braga', 'uefa', 'champions', 'league', 'live', 'streaming', 'when', 'and', 'where', 'to', 'watch', 'ucl', 'soccer', 'match']",real madrid vs sporting braga uefa champions league live streaming when and where to watch ucl soccer match
